poblacion_total,porcentaje_rural,estrato_promedio,tasa_pobreza,num_instituciones,computadores_por_estudiante,salones_por_institucion,docentes_por_institucion,cobertura_electrica,cobertura_4G,dispositivos_promedio_hogar,tasa_aprobacion,tasa_desercion,puntaje_pruebas,acceso_a_internet
91574,13.895990524891621,1.9527259599089606,68.92531940544428,4,0.7698137129253717,28,55,95.82719888866532,36.54981389149437,1.4698107071147928,67.08830560703171,35.04786966096896,293.52587669786084,0
77860,25.24138129765602,2.6580541881687476,57.40111172172301,55,1.0643468470585324,4,72,85.73258905542221,52.958497273677985,2.0458548794237115,73.88640562417018,37.66431447902214,312.32125259874647,0
51479,73.17760950376724,3.2028933792661256,54.34944214013919,23,0.365214756098988,4,77,87.58361169639267,49.165412773081094,2.605421728960922,74.46924288948583,30.9816283686601,442.2360798301627,0
98161,16.473400888772403,2.7209919784919694,51.1639618478608,16,2.574315751110815,19,15,100.0,62.44187712316309,1.933317624774011,74.0718607186314,34.27436614435253,350.4930371192498,1
7479,35.135593465492676,3.3329502004901226,46.192568960765605,11,1.324282400167964,8,39,100.0,59.65595471703312,2.073987483647726,79.18520514297639,29.669822419021326,370.55367084670655,0
26689,26.48662578135714,2.4246091206628537,62.8206608947457,22,0.5213558966644783,7,15,91.07763848075163,49.74636912337015,1.4472765793985902,68.79184490915645,34.439576686512595,382.60466991821016,0
43100,34.98616942224785,2.3196654888209345,61.263868982569555,39,0.6773726330803538,23,75,93.74055061908746,52.6374213887748,1.898877296855592,75.00476691242112,33.07918408968366,338.7369283880943,0
60060,70.83240490779703,2.8176596367163804,59.00498624353509,33,0.8979840084258796,13,21,91.49201148690341,46.88154899208864,2.0791738070248593,72.33914367165426,30.56322676966467,369.3659755109194,0
78540,36.7847181142801,3.3265614303381295,50.9184492189855,41,0.7654527788045653,11,59,88.42978993506608,58.883146570548604,2.6945175180462937,76.984770814792,29.020912699135586,419.8753348963426,0
62058,55.52633226079402,4.2824920372746025,48.16594723019235,38,1.5595895302431086,24,30,91.38220286777354,59.34256152429286,3.030125252885243,76.78259411640863,32.67458764206847,471.74053460729215,1
86705,9.993187705440965,3.3766353761798156,45.5441731516403,56,2.7251326940568172,27,51,93.15163790756193,59.80510917152022,2.8132049685149587,76.13462749366366,31.820317310299203,413.12598483559964,1
7410,80.50176932346278,2.7478431491644213,58.72663312450493,13,0.633353769879471,6,30,95.26331949907762,45.40754232155424,1.835386138210065,77.40885331149003,31.23050502338644,360.7859753514852,0
58213,36.988862564812486,3.8307939231033092,37.753408429964985,21,1.414994742957766,9,61,91.6421687868992,52.88256064113523,2.8197847630870183,79.90709990589274,34.37793656044079,452.170138825365,0
47357,64.85341590333424,4.000100897205582,49.69749899125678,12,2.0253955160327726,15,78,91.5688702421377,63.86882440494072,3.040329847576409,79.72216069963903,32.512752703693764,428.89075584180387,1
35464,72.53896016618326,2.6966530811801457,68.05630451001437,55,0.633003089827736,18,52,83.67528991488842,52.04373055086137,2.1290753038236314,82.11978688316341,26.290789984366135,356.4077152145426,0
86167,20.96609221117004,2.854047002170966,49.34969589481961,51,0.5465771229459073,29,30,85.87311733602786,56.57013645995127,2.311745404345117,70.97807556713582,32.581550316771164,351.81181051265526,0
25727,88.467498495335,2.572896983697873,60.584189348433746,26,0.5505519146741964,22,45,80.94302528554798,48.51964131977614,2.1010703017903136,81.37646028654267,26.148056823471816,366.9855599768551,0
6478,61.62242516069529,3.8209033054358574,42.86661478393815,49,2.6577534938692877,19,32,92.3670469760082,63.19011129167154,2.5296423747419454,81.8703405851203,26.6843557281901,411.3913576959192,1
88027,42.87251417514815,3.0741905706795514,52.18620542117676,55,2.162669767146793,22,23,87.144892815863,52.922652776468645,2.120607862168306,84.25523874890395,30.779580315345324,409.5276672367809,0
17653,18.233518357821954,1.5944810688822362,73.66338796322964,53,1.075469455106837,4,5,89.00388884335568,28.277605982864728,1.4733675835490845,63.810741097357926,41.31404150900364,217.1997037609092,0
60265,94.23009379012068,3.406158830130564,52.762129492854264,1,2.71742753428189,7,38,90.43031421240985,47.1089825118846,2.943555383981483,74.0457499941405,30.74379577596676,364.6295885263364,0
99584,75.50682041316252,4.489635283388345,41.5948202719323,41,2.8652825323918876,29,45,91.50781925860556,66.84023067453658,3.056014761096684,87.40806814277252,26.607324454719002,500.0,1
39571,20.802456273324886,4.568602106437924,35.50624407742641,57,1.2549939953802332,20,69,80.47947712102544,70.01439974726728,3.349131924221574,79.81551014840042,29.688233684929077,421.2766477971089,1
70019,33.77107747242245,2.5208929038030874,66.50734977243478,22,1.5802979379244808,15,78,91.92989961464582,42.309606847764684,2.003008408615543,71.30548655953572,35.56699445314989,311.4615331932278,0
10003,80.96742580880732,2.303390315807756,63.67497952110575,27,1.1384454664676515,20,8,88.02674454816693,53.110290175503806,1.9777858489674351,83.15643570579032,29.98843505967924,377.37835675152024,0
61203,69.5677663215339,4.897868075799124,31.61867157287052,57,0.75991188679625,13,18,94.40323295696582,79.01815762656022,3.4561925026719966,74.11882535726947,34.5982306420663,448.6582716761758,1
64879,76.57842927157243,4.5667037214440445,36.569683133064515,55,2.3620286730046285,16,67,88.40014228892464,78.08042051294368,3.0833337941719026,82.67412170619892,25.58259441223619,429.35157474597224,1
95957,44.12011022129324,3.467302701294882,45.61726713385974,32,1.9822817487022322,14,25,86.94423966855287,54.579537402335056,2.701113517318712,71.58477356795535,31.721038031449794,410.04766470163406,0
58366,71.6476262642167,1.2878076398776053,79.51744119174595,8,1.1639821233177958,6,68,95.70118530210799,27.86852049656805,1.319480483122062,71.06894212922964,28.01277777841889,339.7428452487558,0
17405,38.64937228639137,2.393679414762243,56.21869576253307,59,0.14170195121607262,9,30,85.17512593484216,42.90083578996002,2.2564564598233274,68.82731102990516,37.182706894018516,358.4468528370518,0
46338,21.126291693819642,1.9064413143445118,64.6404743071173,34,2.314652846477726,15,73,87.43407467134146,31.229246672379357,1.7483987545443618,68.21961572621734,37.1863577588572,252.79083932256015,0
58779,63.26770348413599,4.812356292509493,25.645990775800914,18,1.4843771454238608,21,28,85.36995942877715,73.56014763564109,3.1264335774820426,90.37160820977344,27.68983635713392,471.1353242241458,1
89989,97.60139255987941,1.4744200748161183,72.53482689340436,4,0.3119474434250804,13,14,87.66065685754904,25.618411944655854,1.5237701821208722,63.50841226454072,31.083554851923303,316.43351973841175,0
27306,31.06009713953296,4.803648596287526,31.96733348319905,1,0.4610568973256377,9,36,98.41148145050315,71.99269317154766,3.541098883197523,83.42146674248976,29.864615604711144,457.56385698800403,1
45500,46.09695922125396,2.8944751726739106,55.78802052926982,56,1.922295830965736,29,77,83.94273250074448,46.26071411429584,2.3181630523334924,68.76588605796263,31.37047349254471,310.06937249521195,0
22668,67.40013710698535,1.80230064912482,75.62836776611462,53,1.6843638279572422,27,35,88.72937523949395,34.58635498852622,1.8519248105635358,60.37419155463053,41.8410740153285,293.1036518717289,0
70619,54.15062821224878,3.9867984350370387,34.094123813566064,44,0.7973869788610033,17,19,93.93640023649628,66.31493992575211,2.5152668487823244,70.69611889673057,40.23600198604316,417.48928625021045,0
39214,84.34277957090492,3.6294941559995912,52.0514000713294,16,0.5056499290734419,21,54,88.88217336089934,50.41648665158746,2.975822798216403,67.67836123939044,38.96730701713774,381.47252181146285,0
54593,76.1742706469516,1.7337773356620407,76.44117680781086,30,2.66572940341557,22,7,91.95757878423149,31.471225946020862,1.5963976184277993,58.713039255065596,38.25120338063808,311.1350952877111,0
55919,5.829720386235704,2.974756941336516,57.40096769437388,23,0.4911140247244212,19,39,87.33102024280579,53.835742442644985,2.481058969410651,69.46077044442643,40.60465384667242,323.5969643285976,0
49645,99.8421233923774,4.375568391197333,39.100777997110114,31,0.3484610267311409,25,58,89.46597407434571,61.85204622955179,2.96450821343861,83.81825643789026,27.682305037737983,472.5463615773948,0
77925,75.24024537194673,2.590096477205496,62.742402997658196,28,1.8978314322848364,3,75,88.71591296301679,39.39130140643641,1.6979290860748706,68.28292024954995,33.71015833403586,311.99934265553594,0
93449,86.39033162941132,4.679728476372106,24.737036558049944,50,0.8324016198060414,14,30,89.06940168508717,70.22247453250473,3.280351865041421,79.71220369649785,30.399797279607817,463.5900153082888,1
78311,65.11977120953463,2.255217149882849,69.30620684917875,37,2.0041399750571256,21,39,95.86843540010065,40.615091027649875,1.8802940078650767,72.27101998836656,36.63692232665346,296.7487881472942,0
2961,85.62851280467623,1.3779736217124656,75.39332175981875,16,1.5183843052047077,27,32,86.96838030062379,26.609435226715707,1.0617175546808433,69.19890734139601,35.06334297270751,289.49070494527115,0
14791,11.238297492870942,3.0452157170975096,55.37621374327311,41,0.7126204444887928,7,20,91.54995200820626,57.45147087023682,2.4461135968067724,78.05643749107293,29.738822306733503,335.89603117249146,0
47304,34.77378355593156,1.5393573003221814,73.04551173080668,9,0.30195205879067677,12,52,94.7998138560622,34.37729182747083,1.4949884460456309,69.40637526840808,30.856825610108235,299.8143398735799,0
77471,87.64209436044928,3.124887289901011,61.43777278915704,2,0.30488753177280153,28,73,92.75972551573392,44.60226863635707,2.6801348697804257,81.16965358805507,31.753814202281564,352.47739085870876,0
93971,20.165521126689224,3.0051431414744676,58.271127644080764,46,1.7989947087502096,13,26,88.64830609175488,55.44147042575002,2.3154672778091117,77.26232008138619,32.33339041800083,366.71136319441473,0
65446,7.824209858002273,2.241073459180763,71.4211107184853,43,2.2989111610697837,18,16,96.74950596158335,46.7516065459175,2.1037009771274677,68.35795041328895,31.95762996109439,386.1332003372141,0
99489,78.8118939945219,4.878682479838358,23.023581330616828,2,2.100013377401107,20,62,90.80738461480105,60.959956842085006,3.4348775346285905,93.70949359335765,20.557831164124522,447.6512132864159,1
84580,83.54861556432962,2.996024328713417,56.5541784557523,32,1.8192738016825076,11,43,94.35208390062726,52.56808085583607,2.332322228945817,83.9064923114012,34.843463984165055,363.51474486941873,0
61832,16.26522181899006,3.864365346389595,42.985530305780024,16,0.7116916419619954,24,40,87.35901177821682,58.517319269430764,2.9605885573559076,74.03477695500285,33.707230722678005,408.00167888166897,0
78294,85.43459827827155,3.928717832228207,41.62084075231567,53,2.599186933365585,11,10,92.92976028633178,58.61304475558724,2.896505899064293,81.27897173644315,28.123240447818258,415.48068266517555,1
31341,68.67677955971696,4.761011230334019,18.897704655640588,51,1.9236526864896708,29,52,93.36322041961455,68.28848793087394,3.205570728313727,82.13084859462768,27.13204270908695,486.06493585346703,1
49258,52.00826832165839,1.790581332284911,82.96269062758117,13,2.113175817994428,16,12,86.1687505513915,37.14628824726897,1.3078397854054575,73.39490149944753,37.52983304588444,304.6971046619989,0
76772,83.0250192781385,1.242527377907691,81.16976737886809,49,0.7491101231295197,22,74,96.78803643142248,24.051284657402366,1.0690628493649637,69.86458581509964,35.03294025819919,258.0498117607916,0
38143,41.92492493189658,4.724020715565505,31.64873689128892,27,0.8583239103335565,8,59,95.64554028556284,73.94046291211419,3.4155287567589694,73.6188223250894,34.45706926882438,491.82799888599413,1
50908,19.39939562233972,3.5811209451637236,39.70946403715135,31,2.7318937245083004,14,65,87.30460352894383,67.57009456981741,2.72390008996174,83.93592011334245,28.88485713989655,352.5895984090426,1
44450,28.485267661061364,3.126311013801366,60.42409380819291,33,1.4806133550738558,25,14,82.92621874341279,52.170052021114756,2.6293183275017507,78.022117974772,36.8347119192527,450.79154417504213,0
57349,50.51640182933148,2.866702433006071,63.89643411113461,21,1.7061431474610878,13,52,89.11368016419782,47.39718873510225,2.211139560318491,78.74667084192158,28.449617127428052,368.3964548414991,0
28544,53.13307926731758,2.6893531181517183,63.93158993508004,19,0.421219923243108,24,70,89.5041312089072,43.45689461168545,2.1944934612157367,79.00149177584771,26.921842082340692,362.6433739421432,0
16497,80.55808264412336,3.8611662359821812,43.44674817383146,48,1.2442645469851386,6,28,86.99141273880655,59.86116415789878,2.9874440731777576,79.66675070362513,30.467210065260375,440.8577788495606,0
80251,79.13527236523345,1.556229944423458,88.3341553024311,57,2.6724044961464397,26,32,87.65147599112841,29.457804575392913,1.1554442473983628,69.52164562741291,36.693118339661275,297.8886156783245,0
99105,58.13665572045748,3.4773314564231916,52.75552060270699,13,2.7104379031594106,8,38,94.15205122917897,56.50876015601172,2.383720119938037,78.48085507233914,30.762295916266073,401.4125923348273,1
24411,78.07854833654764,4.031316061933492,32.6996480209284,19,2.2174427999527455,20,61,98.00281040366082,54.71928483708554,3.1274691551788747,80.83423862361182,27.568967761338442,391.6103875517588,1
56033,19.1773458293671,3.74325210562305,44.97365221035557,35,1.6823492553162036,8,71,93.90932663470659,63.289944985979005,2.5634476748305994,75.94971509000398,28.58105786810728,441.3608959906332,1
83066,5.006452709329434,2.928609364284838,58.989610254042475,35,2.7993844979049176,3,30,96.25838521109937,45.70648476830951,2.1171726165093014,73.97875625228707,28.329819068807467,416.3086711693242,0
95370,87.36338226347002,2.9973378120173444,55.565186731068756,33,2.628338896057177,27,67,90.0251355406585,49.77588900242483,2.4315289754290172,73.45902219090536,34.67660323278998,376.38320832712463,0
15071,7.5554493762769575,4.285693270572076,38.580125522322916,3,2.5544184909435614,12,26,82.31524183690968,67.38721210928293,2.800042473519316,91.48644453503287,18.001917535631364,417.92591686710443,1
94963,24.66884297439973,3.581920189438312,53.47736408548804,48,2.6572410380400644,14,40,87.24307160802509,58.514576944588164,2.441046587348662,75.15634065183106,33.43898766351549,422.88894817805124,1
58441,69.53189496243846,4.755181004032714,27.729012091968528,21,1.4143913227583105,9,41,86.38292167374438,70.73637108321442,3.335318397110215,84.41496335663955,27.1062479389989,444.3897766863394,1
58505,40.94479376273091,1.257303298211036,79.24093596520667,40,1.6239208544579284,26,7,94.92364351178101,25.702964456253596,1.1132571283298487,66.12174674498543,41.707465183253,297.8232314552653,0
86750,87.63139699155089,3.906715683850883,35.971699628863085,23,1.3296365436437605,13,78,79.4960677383734,52.97715617666097,2.5206705995363805,82.22724240288537,30.58298684732166,398.315087826088,0
59212,29.797979466226955,2.188731266519004,57.83934987593504,48,2.246194357527432,22,68,90.76323750898626,55.2615882158293,1.7913352723899338,71.41537044643746,40.606306423036,361.3006136878316,0
44041,1.1871346669359295,2.927089032175841,54.53244552838183,45,1.8165886797186115,26,27,89.23286566302751,54.92368610134803,2.352624336750043,82.397191501358,29.609927714898024,321.1546240289446,0
23887,30.06556405607441,4.376006486363854,30.973469220776717,45,0.30212369226580543,3,75,91.80736601705897,74.14875709290014,2.9061143942534002,83.70204071653028,23.588343227608497,500.0,1
94480,57.80750491848317,1.9976478900694974,69.00212670494497,11,0.4961406218636688,29,62,85.22821808329529,34.90590381396896,1.6583922116691838,74.88092507521348,30.294597247025774,345.9588360153426,0
49408,37.59383754032933,5.115613183331255,20.339676338324367,4,0.6577408886724715,18,16,95.82505812370466,76.73959092989983,3.8137950942887584,85.49880594101327,16.94819002422712,500.0,1
85957,53.48727557587553,4.10566072778317,33.04292844031494,4,2.0446061255696777,6,56,90.88693632518307,60.25393827418381,3.051382542463078,70.40312766317186,36.199272200042486,453.45282891888615,1
13557,87.65981188350187,3.5792129424360253,43.55936954350044,15,0.41843481581253694,8,15,84.37303056886392,61.10016187093183,2.4459794200631104,74.50037076550251,36.68580758751335,438.26532115745454,0
64528,91.24850542303685,2.067963134412646,71.54563263773342,28,1.6683772536709753,12,13,85.09562112483182,36.97858203779676,1.9659342010299308,74.59669657333629,31.276651726464774,296.6086010780535,0
56231,26.59740646541121,2.8202736352141975,55.01964182873096,36,2.5384214327004804,9,9,87.8511780486179,49.3680506337075,2.283283117958776,77.54545560453678,28.267677557462555,372.20701690415626,0
25358,46.21404732699007,2.6416219017677314,59.432328801582536,8,2.8477921177403567,14,74,92.67191564838782,49.71909883335302,2.022850659805195,77.94366642352547,34.049379047489836,343.31097522929616,0
49189,54.91440152414512,1.7676874739773012,83.95794515587124,24,1.3418732569423761,21,75,86.20002052650892,32.37962419730529,1.682339775160542,72.776345208967,37.876806307770195,263.1058195534911,0
45138,94.9112456888247,4.093765647428488,43.96936894999261,34,1.646945768574799,12,22,93.02716436869275,53.0667213014705,2.8111370429088733,80.66083403432523,31.60366317561972,463.23128235133225,0
92098,99.86173191643847,2.5956346743196748,62.20475968776501,15,2.511431296231859,28,69,89.77945239841767,46.87099113531383,2.0452891152202315,76.4653519096988,33.62165390261125,321.87814321154946,0
46986,23.540724884152663,2.824452081369001,58.93815343106658,23,2.8136511875087873,4,58,97.43362246144304,50.35215068073939,2.122950477506168,79.97040224236086,26.757277501800672,381.25398148679625,0
21067,72.69798713458154,2.874962715679601,53.32400552417452,27,1.2305981294779955,11,13,87.06633578662489,49.09738898675397,2.449285227470727,82.41541753150551,25.58582189070678,389.71537138311555,0
30239,37.80310622331952,2.7858238966294313,56.11306993898233,14,1.1238755032833794,3,75,89.72103560731917,48.28235523287692,1.9588916777400411,81.86319797446079,25.553426610490433,374.6528418244451,0
58304,0.8108196886213226,3.530458789939039,45.656680227146154,53,1.4074494623692588,12,64,94.38782513166477,64.28461464338446,2.7239061001592155,89.55904071244086,24.81725871736388,414.0959273021253,1
4254,0.9252522435902355,2.3773270226831222,64.86513073421384,2,0.8360336882483171,3,13,85.79114739933755,38.70754566921101,1.8910903166891095,65.10415684979381,33.4853244245256,339.5503006677053,0
27544,46.05660075622558,4.018318594558966,39.50464104325654,35,2.5930264888995644,28,48,85.3915631124794,59.63812815805961,2.7610819287080246,78.06694177841722,32.98948640852735,447.26449967676444,1
67760,48.833491300433465,2.4040532888837642,58.29697438721919,43,1.0227734103449526,4,15,84.20311735414748,34.86768469795933,1.7216951577398505,66.05472680991022,37.53004334701214,342.3696865281169,0
67412,2.2569696573442655,2.9714735418902554,58.40810765726012,7,1.403426214568665,7,7,92.9349493366741,63.75927199906133,2.4837970379784875,70.1111250581344,35.581121400722104,422.7935453713161,1
9206,68.69274167743025,1.6934063935436905,71.73143831548035,16,1.0278934748999424,19,9,82.77332312498008,34.19946284411631,1.6444628746741266,73.93278056924305,38.689155186338084,292.83937295179226,0
9394,29.400338859495314,4.071663979544749,48.536769495161984,22,0.44487105129219073,15,36,91.43163267893948,64.27307012341018,2.606227894298508,80.2292570896491,36.9634292418015,469.9772718873644,0
18537,55.98931015359494,4.325820716972785,41.36084081625894,54,1.8592774303383015,8,26,86.5088745999667,62.08442097887951,3.2177052623066356,87.11118768341385,30.18909409616838,441.8845080695751,1
84486,30.091907316541878,3.71587150284359,35.954164415136376,28,1.8040705584439685,26,58,86.5354025660751,67.22405751265028,2.4440025614030887,76.91649077277746,34.528707813956174,391.33830814516995,1
82442,16.71343148693072,3.170414268811586,51.177736726793405,32,0.9552104158680524,12,57,80.55066198589961,65.24685181085805,2.4765533744550563,82.47709991567385,26.17517238714786,367.6226123124024,0
52112,40.71737385988753,2.963856402779462,63.58356975129349,7,0.19105469021707677,4,66,89.49099280711181,53.13956357567294,1.7851398302399513,75.99222616923386,31.520764311614755,350.6557637183341,0
30225,23.227336479050077,1.437765143349736,81.74702920640713,22,2.816565289764886,7,54,86.26519310134107,36.117812135522115,0.8914993111579692,68.2852493354409,42.351224566356684,316.3217305387186,0
6426,53.480097691916804,1.6452583407077237,75.76649178078281,43,1.1310869938092565,21,30,88.91587009752558,35.761724698403896,1.5660098335836243,71.96879250334072,35.487629153749516,266.99469582823104,0
9996,19.882853028647997,3.750496032525735,32.11639689237497,2,1.6623887597216283,4,71,88.9751073535892,60.423443572641254,3.071837034511498,78.46586342750084,29.563643188668685,428.37717753148326,1
56947,50.840597664462706,2.819224907262576,56.62379014205774,8,0.5168713186957171,24,58,98.64555996536527,47.96178973707182,2.475765040377427,69.60915716804593,33.51567501301129,396.96477093778276,0
30306,15.737851486886756,1.6407752227383856,76.44018308266878,7,0.8283874101805314,3,45,85.42025834826286,29.00783410281629,1.440361991843951,60.91869674881885,37.86349796092242,229.0749729346801,0
88699,67.09747094857849,1.5946595528950704,65.80024476311019,38,1.3622330424643938,10,12,92.52020702406524,27.319488562673044,1.6308264358575961,76.28070174068522,33.68338938544213,314.9354614149545,0
41821,75.39376844414241,3.634912921213656,48.543190211959576,48,1.7305087113264621,17,28,88.27625350479225,57.94711873816046,2.67041679388807,77.39244975187277,29.97854861975259,472.32061061916363,0
65595,11.039423424993377,3.8739744760317136,38.381160222666516,21,2.5766410861634914,8,17,92.91650402012696,64.14954180911246,2.8862472386927704,75.54838449027679,32.48586190273785,432.25365967230846,1
23156,46.78024120373392,1.4660806444637655,79.51527572457634,43,0.9421984553657583,6,79,89.07574537100844,38.90760765006749,1.3116517953110203,66.40016915804316,35.81645779222871,321.13934657478376,0
55647,7.087170065487358,3.1520626591533984,53.3781909901046,22,2.6281642335327633,14,64,98.8846119777814,51.12802906850874,2.5523356340849674,70.44839239867738,34.04549773890367,399.20752285450214,1
91896,59.81824455420024,3.3878877170798862,47.90454597889238,35,1.4294872325761567,18,18,89.70201274814224,60.06057133076663,2.6896605263591375,79.19205857924905,30.00808772030798,389.4068707543704,0
50166,26.440429792964537,2.416339542694582,67.71275120097049,18,1.3547629180274796,23,50,90.50615170563512,43.405606387687016,2.029128289704784,73.48815988705923,31.38600548057214,329.69275374500114,0
82868,52.76244568387079,4.2397333079786215,37.81043710152328,9,1.2496031259466036,4,9,95.9440182395855,62.51022767886439,2.7660539407088507,83.74284786253605,27.004778380761522,459.77133789261876,0
39287,51.746100938429116,2.65524798232131,73.75076753040753,49,2.6699165967953675,10,17,88.202932255765,43.59889745573188,2.236455981242054,71.80796379431472,36.192581115021554,334.78531608132914,0
63446,92.43543461938005,1.2831424771446307,89.64243249511114,2,0.827949759725166,24,28,95.1595164118299,22.437315341867865,1.325873780573401,74.12602401687549,29.802079604884703,258.89063704747946,0
22227,54.90832225687229,2.8053586354190077,52.85738547878264,59,2.58635609926409,8,20,95.96870203437054,51.30162936918443,2.2488183398795987,77.01927729419661,30.80831282008185,384.00472290685093,0
95581,58.29984797183157,4.3679694020252,40.41453908673225,42,0.35840011400859706,5,33,87.22746725306136,63.80568960020197,2.351499594488884,88.98651040893306,29.18810483952992,426.118046635764,0
68556,40.165312576438026,2.654545252382069,56.498660203270425,42,2.870451306828821,3,23,94.02599257397027,38.55009288874051,1.6964721870230566,69.01734911275025,32.22551797072897,371.63425276951284,0
3581,94.90796031828168,1.953121497223501,64.83161835917085,17,1.5587456919575624,10,64,85.20063855247014,35.46623245985016,1.8221210849529494,75.94185837948285,24.91614573012417,299.92100051395414,0
34696,77.71859094396096,3.628208011796339,38.196266798491465,40,2.9968250941858154,14,66,91.05119383999676,57.512029166265116,3.0548740215456833,75.4851079128507,27.52886207122971,394.1776742204011,1
37235,28.540529030284155,3.2584017155346334,49.33319463711844,20,1.863008426296439,9,52,86.72211335271288,55.65603147326966,2.2764690066815034,76.49227565725984,31.23722296711152,391.74479339445566,0
80602,84.42095857762321,2.997068781493711,60.07332812130244,6,0.4410460077898012,19,36,89.66226531260989,47.76347337898871,2.268523146621682,75.96480817487466,31.07469003874269,388.27465249396437,0
80078,43.239636018508996,3.4771243697879104,48.63493521435222,11,0.2765858909799249,15,50,93.4283055034772,57.20474646126147,2.0463543286811268,76.45755829533445,36.24552906603086,396.77565803437295,0
25998,82.8667143533594,2.3083103409175822,67.9176390669782,5,0.6609146345936215,26,75,95.62978036597248,42.88055507903361,1.8058770058667366,76.64601227095835,33.99165857737691,379.8156749101512,0
77365,82.28880682935021,2.399980418346039,47.86493380347565,56,1.3213318877848568,28,73,78.3303294213692,47.80843656882626,1.8970000435620746,74.42829369128394,36.07806246934643,313.46786137618346,0
32156,18.88701867628544,3.727520193858971,42.94211295492433,10,2.2668499773971753,20,60,85.64005154945491,56.9895679525304,2.6065415674387884,68.94834380387294,35.78615944026615,486.1626503406896,1
68195,70.1141131383577,2.03361174066872,64.23338661438444,23,0.10207290587276473,29,37,96.78146597398793,46.81556165388271,1.9928644239972764,78.89848130244876,28.83962302712439,355.1979480634977,0
38400,29.06429693065311,4.614905925971822,22.876506490450776,33,0.8463056566284456,18,27,90.00066119998705,79.41872016629708,3.321417979739848,87.70364236976728,29.791469340183586,477.55415279379054,1
85399,29.749266999266823,4.229369183582172,30.5401701393034,40,1.8039528599920318,10,65,89.84145804927188,66.3428972871711,2.920454661726263,89.04185237029091,24.02049019861116,462.39186855105237,1
48201,29.634807688058075,1.8558838113764617,72.51636798286717,36,0.9638617533470631,23,8,94.96384840425172,40.80347947614867,1.7123270641736865,68.87159620473061,34.035894449322484,262.57416141447106,0
19533,72.55682475599482,4.475809645436334,36.151659861178324,39,1.1351365658426587,26,69,77.74760058282033,72.99108228371949,3.4005843752215994,81.22695345054254,27.338519132254476,419.6146528643913,1
11305,22.982604179253606,3.1521937798010846,48.16510488488775,51,0.9722143614970901,29,6,85.02057438700541,58.890713175761405,2.149425882999449,73.18624594319627,36.15795265507139,379.1741062218866,0
36351,0.09058352460902253,4.384787507368291,37.17361776434863,47,2.8642304657955275,14,62,94.94961774007314,75.52137437621428,2.9385646072705924,82.02548246873792,28.432232143191342,450.31626922150946,1
27332,71.52368534826331,3.133426914653454,57.08065826848377,34,0.2909162125099229,8,77,81.59615415692602,55.98890008815768,2.0452902898178227,78.83039562675935,31.633333648218635,439.10104419359175,0
63937,17.118474383512527,2.8228151245716138,59.3058643034165,17,2.731782602549696,4,32,90.17923559227121,44.621895777340065,2.1412582425735094,73.78776832550618,31.710622772509474,375.03828028216003,0
14444,10.448239530783464,2.718536824950654,54.93065701342405,26,1.0373936084420703,9,37,79.69231219537977,47.09765025860939,2.1807436662450796,70.4610178304952,40.98605003960256,387.5122475433472,0
20373,23.751612059406014,1.0,82.51329546198781,53,0.814985262133159,29,27,87.30451710503233,28.909125221482668,0.9195546963706153,69.00578424241287,40.85524156324039,263.727897610818,0
40872,37.9900522322704,3.9271029658316023,42.7323313620546,48,2.661478750321066,29,35,95.63772878126981,68.56592114185335,3.1059177889658303,78.80142484411328,29.937411680586454,408.32142089504964,1
89964,47.59063274732007,2.2928994141237866,62.028073581000484,27,0.9325448357422962,24,52,80.69682645007627,51.647799241537086,2.0432148685551956,73.28671976116263,29.707860671935435,356.67357405638853,0
15879,4.457004071263082,3.959823952742369,43.83584899252987,46,2.963702177537981,6,50,88.40213818313525,70.48021001824729,2.6855170287605805,73.25969623672808,32.83207332780341,437.1674614442082,1
37251,97.05733326273605,4.6739581096660565,24.350654581557244,3,1.6894543816342356,27,49,94.43609234238066,63.82263852562434,3.0965460146129953,78.22490168045572,40.91990691117822,477.14997960737134,1
90322,71.60630534195582,2.4224429754769883,65.56810981390555,59,1.4814787209130904,22,36,85.68414855407619,41.579887465061624,1.6631011814383012,68.27099663503184,36.29781381114568,334.90508945066676,0
5610,32.31940653243362,2.3633823790558877,69.08396091266064,19,2.9318125540848663,18,55,91.64138875601645,41.50876438093086,1.8236009284626145,71.29678963945939,29.361533552965355,301.292462683425,0
54841,31.869725728539734,4.007793571139647,40.840416944045636,8,0.7576239182304676,19,51,99.0764450962657,62.10541982582462,3.202067424890084,76.19176697852987,30.40103234633763,496.3999225091353,0
12587,44.85425493684594,2.532453452117203,57.06076922200367,17,2.7360110543640817,5,65,93.63425360474545,42.25592597313316,1.8340571351435961,72.47085288899238,31.45840031843534,327.17286321486205,0
24262,62.6244822763033,4.3172459401476875,27.089140266147503,50,1.8154213529663723,29,54,91.05718719229668,68.31473945917028,3.1955021348705697,78.34045821423528,34.6791551842485,446.3286509190374,1
83117,14.637306658896776,2.308803373253051,59.83157512638127,1,2.2894063617807068,26,39,98.0245788382791,48.374663431052724,1.8849682123058877,81.63367022903559,25.593389539002846,354.7858921874141,0
10096,18.892981376495232,4.438210776281385,35.86379262275489,7,1.7878994631795138,5,19,90.73150350297402,76.67876506723935,2.805070159877674,85.70683980327881,30.87169281562712,406.67569627565274,1
