acceso_a_internet,cobertura_4g,cobertura_electrica,computadores_por_estudiante,dispositivos_promedio_hogar,docentes_por_institucion,estrato_promedio,num_instituciones,poblacion_total,porcentaje_rural,puntaje_pruebas,salones_por_institucion,tasa_aprobacion,tasa_desercion,tasa_pobreza
0,58.73847975129413,86.59451641198258,1.2597590527271094,2.363092930277186,62,3.048548544681036,54,98455,13.593274736732065,406.673353462956,5,78.5728480852792,30.944577357774666,48.87544444425526
0,25.79183976076134,94.2859224450302,2.178452247543828,1.2516029553599664,65,1.338409761658324,18,13088,49.76495545052182,272.2034457125605,28,72.51231315086194,36.226249478649066,72.55506353603026
1,69.8465790695025,88.93184350863618,2.6698393089493773,3.082031978966965,44,4.305646368116193,16,52733,21.417625273958684,407.5235472751546,4,82.00671783526055,25.869187821739683,29.01868662884737
0,40.37889824148,91.65110824821132,0.200903773706657,1.4915623635513195,21,1.528020722970571,32,45238,6.007316835498244,286.13341647089027,21,70.10377317214055,38.92375152974044,76.7102978988584
0,41.69225715982857,86.99587704296593,2.399578652574621,1.7545347601460632,19,2.5777432782785983,28,33897,32.550333812613545,357.27223659947043,4,76.48827329467201,29.155876587908683,53.25600740953331
0,50.58502506125849,90.69100378122486,0.3187096586737653,1.7831528091360571,15,2.509643403475317,32,82689,14.368762518421274,331.97613068744886,21,72.71787866395516,31.10715200555756,72.10364770962725
0,48.76682615724383,85.38959521432791,1.783669459557271,2.3932215028345656,74,3.011557922771419,50,76867,70.99330734342463,391.3854442264764,20,76.86735006284107,35.95622986626925,64.58779225740535
0,35.01949133884089,90.47065257171673,1.097898296234245,1.5901682568592634,52,1.7365153949388932,58,71760,53.37254136714444,287.2714456702212,3,66.3401678520849,35.53604826608996,78.37973541287694
0,35.48318078957607,94.3355675707227,0.1511971517969978,1.4253953580081895,17,1.6879511229262845,18,77119,14.383447099031088,302.7880395176072,11,67.33783212891805,36.41385474996132,72.83368754440039
0,55.59825198977557,87.98318457610141,0.3815709887883667,2.4580589307855254,30,2.978479005417343,44,20316,0.9241588405514368,406.0760180205171,28,78.53977551179581,31.07078351428344,52.90480755903891
0,44.81514801819132,91.25353873148364,1.1258060208869334,2.083191817637857,12,2.2022094456791104,34,42740,80.81570490242127,310.26499469161115,23,77.20413536449985,33.03575243871388,68.44953747460718
1,68.32373138219167,91.84550857978114,2.8658848935062,2.94696134579363,30,4.346093552443273,29,6776,17.619440616424754,455.8669389466049,18,80.66853119124234,36.62727909134699,37.79169929525981
0,48.13425850992604,95.55013337505198,0.5490129965587865,2.140454451694234,18,2.449119956795004,21,80030,60.6216642220766,366.031544627466,27,67.92508490983366,35.17873229072653,64.74448983486229
0,40.29895648765893,80.6728233734455,0.8887334731161441,1.5943072343056923,45,1.971678217959832,1,23999,33.692191307674555,326.2423298587279,10,83.20846759420276,30.44757946375344,63.87245976004014
1,71.55505231538058,93.5158310036078,2.982985916647096,2.9284032458998857,10,4.671835858744389,55,89076,58.54859383150356,499.5995183233503,25,84.7548603419532,25.884329762429694,28.97291858347741
1,65.58583478183904,84.55874579756131,1.4937993888653114,2.598719300576825,20,3.469936233079395,16,82995,31.5653626982324,390.1415273389982,24,68.61881028008995,33.70245316219971,50.61728527870532
1,87.28340305239664,84.09799721802501,0.860510809366317,4.116973329125233,38,5.716953034338841,49,72135,8.693956069225417,500.0,13,85.93578932262268,26.415719398634675,2.4380125349477275
0,31.025751841782085,86.7719595094519,1.8862244615858836,1.0060562387602798,44,1.077685812527167,33,85612,22.29500085577536,240.8150738337436,18,54.00073391467478,43.67140549319512,78.30815723953565
0,59.81115346400926,85.31820002294168,1.3644935763436945,2.6520015623115443,16,3.2077658789919035,21,36446,18.80585664790756,370.5162455579286,22,76.93421588072675,25.440024071497437,54.51285938290377
1,52.78113183208176,91.02477193538954,2.5890935666994688,2.5341489781491906,5,3.48561258014952,55,55704,42.80193524396439,370.1710117031023,28,78.33520373903757,30.816548587215596,46.15511270722342
0,54.58539666096446,85.17052659330746,0.1231395157659819,2.4440838018000086,33,3.027822885627764,35,52386,65.82837834261574,354.25477942488754,12,75.32570810207402,33.212946844469414,53.02703949568402
0,47.44204207213674,92.88074565426656,2.990652165233565,2.2161438016075907,53,2.637999461009496,55,72152,26.380607494635758,358.6740346999189,25,71.24093107461577,30.537037389691,65.97221618527024
0,68.73477483018557,79.30501023755176,0.2923060799590773,3.046070475751656,20,4.245618312218214,57,16063,1.206993530061795,393.1047992290893,18,80.85854719079938,28.27540163975148,36.04667097170014
0,49.90535557298429,95.31860159871614,1.6576586905252806,2.9902890965162574,13,3.466397749247612,27,92824,51.89373642647569,377.5190733734032,15,80.41831114825139,32.34127431809354,45.63676247848168
0,24.50040620534072,82.23332664261584,2.122459970802562,1.5560422779238718,63,1.3107590770172997,20,92964,60.57594893589721,286.6599331481946,9,71.44764009974534,35.150153137165724,78.79574606114173
0,37.7744343662788,92.02529057250668,1.6945075821634734,1.4109666444031768,43,2.130631749768738,31,10347,96.28704940018096,336.50678314613526,3,69.46071649820088,32.56757806254052,66.66229581883871
0,41.58707530245523,85.97736252379185,0.9722439014502028,1.1713682886679897,42,1.8359950899966464,16,26655,58.94708030932468,307.10978263198734,16,70.71792806833035,35.84644549705788,68.28737300653066
0,45.861679171690206,87.87940015375773,2.580755030638749,2.305203545014625,10,2.878841950809289,53,80171,47.117255937814186,377.4311907014371,11,78.13033845975868,35.82820879898174,55.70471747345172
1,64.59163394540495,85.62469871709189,1.3482267891759148,2.4122886148781,78,3.948865245446841,14,83810,57.34016258977038,443.6827143169355,16,85.85309589806529,21.43608314161392,35.06751024975395
0,41.09805766496975,79.37913283298118,0.9720338921960237,2.049458050523227,63,2.6207540922287405,48,67778,92.7900629862027,365.2364789623398,6,70.40031562351368,38.23742513979146,59.02207313010763
0,37.79378291094005,87.68676856614763,2.3281677331605755,2.346320192354069,7,2.7468784237141874,32,18809,82.83781456016463,356.2636736633864,25,82.50202994347066,30.466291228648203,56.21637714064536
0,38.73162752919832,83.8785513016215,0.5229820171837329,1.8060139963034745,23,2.020977870424203,56,1119,32.2978733363808,289.6222025706104,11,74.70449079736035,29.912318695693543,70.84210012638623
0,66.06731661057772,82.87098196884867,0.6945262410098316,2.630792734393511,31,3.761342356793513,41,83694,23.72543636571373,426.6804536792948,4,78.72667552908011,32.71951932961916,51.15248587202223
0,63.049941247842206,87.88170139287601,0.8330323213291742,3.266522698338492,29,4.232647504381844,32,50608,26.263361236607363,500.0,26,80.89117833627404,31.344387994937296,37.80812318719715
0,44.05279307347047,88.59516807495126,1.3611548347978577,2.2220880535654026,70,2.967557338106413,53,35207,50.4421039715213,397.8283570165643,13,75.82482874735777,33.34929829468668,56.00238081951093
0,64.25113400541844,90.41699367451452,0.1589752901796554,3.249136305140896,27,4.580018762323866,53,20837,74.40494512285778,480.2420884046889,22,77.73688724467262,29.684751341487907,32.46889757942047
0,40.93148170820961,92.47427760477166,2.976149391114561,1.899496194538695,67,2.455918688982419,2,82037,50.32192071829621,394.41202297890334,16,68.3679098328126,34.464513367834854,58.84714343590064
0,47.20883072253903,83.96889662484472,1.8404377633373423,1.5695107773412948,62,1.6030174056556092,57,67004,6.779639582811258,302.46623525769513,6,61.9740404610594,37.16434653696748,79.46452058396491
1,59.25555910492209,83.04312876458735,2.915086376611148,2.549368056938324,54,3.804368529937936,45,48114,72.3580700439981,409.7931468848487,5,81.79274575016898,30.872861419382147,44.96648026111405
0,52.716326081724176,93.7795084276369,2.4416144685298136,2.202930211174892,12,2.9041286937374697,22,91928,80.59701286709539,338.83023095005944,12,73.5221634744763,37.04655510563173,56.21313167631701
0,45.73960010521347,88.37859395729345,0.4894989897709459,2.0498915412469185,55,2.418760802973856,37,91655,28.949786511971965,327.85603339215584,22,73.98064717964225,34.75584533331168,65.49347897386092
0,51.74765675445638,99.8240814878177,0.706297359810139,2.7338318279027125,46,3.0766712056147183,53,781,66.41257392833504,365.9649956613291,27,79.96949203499605,28.646756650120533,55.48816211054414
0,37.17237421512619,79.73695429530495,0.1999029082882596,1.4631418404947594,67,1.415616573333324,52,27920,42.659190105439336,330.2547878495731,3,71.7844439979073,30.54484958108358,80.41306013911506
0,19.422832192176514,91.67055588103796,2.517992384634828,0.8140599718953265,35,1.251932528086214,17,81396,88.91193557274428,199.2434494396024,11,56.70674173414742,42.93369668673568,86.19234275762676
0,43.62131221636616,85.92983616641038,1.8210270808748883,2.4541742222071905,63,3.0925635536222784,32,39530,84.52255581607399,363.442465788151,15,74.10201444285848,32.04085698621241,49.82092501714564
0,58.63286490180872,86.11317843995295,0.7236886456947991,2.4420762312679063,55,3.4343624898395664,38,1558,52.54319983096423,369.38341488895446,13,70.42532960964456,29.85855668884905,55.04062629619692
1,66.25071590013864,87.2635675993611,2.913245919081304,3.2786614069710582,61,4.393858472969349,17,86713,69.15055458135944,427.6108478262193,12,78.81305728960207,30.099599441046134,26.07883155204096
1,60.45930474227706,96.69937849770952,2.2365430272297155,2.542350723122152,9,3.886638721113739,58,76760,88.33497010221039,429.4764430950332,27,68.81100465735452,33.231034396499886,45.00986720087912
0,54.48038807285471,81.61816750418939,2.1460045937511305,2.482895389527542,79,3.635364461171405,34,28904,49.57170100782755,375.02938818460217,3,82.5945989567133,27.31629904888116,46.30833467478481
1,67.44376661867884,81.54426398778541,0.8742822983341673,3.001165181424166,56,4.270433355664773,7,30356,31.3250740488822,421.2346016592816,15,72.67328980404824,37.55323416041277,31.12894765786857
0,61.296262086431454,93.08050253795705,1.0087835286258868,2.54437598018943,69,3.4898951064096435,29,9700,75.36661379095813,381.5693071438857,11,72.3122691452389,35.49184055033382,52.79708866602057
0,46.73227500581879,98.52224809057766,2.0371386407536134,2.23822710505248,16,2.6557984023349954,17,64678,22.00662547846918,371.7299408546216,24,68.72790147772392,39.416130523913466,51.09545253912678
1,67.40087002134334,86.34027009845467,1.8212997803567743,2.979332184635122,27,3.912386573642275,24,34497,38.8531148006042,367.5351409275783,10,84.39480189143082,30.481813072582103,49.44031512180578
1,59.76826205898036,95.42430112790126,1.9771222750920605,2.6111112905139877,56,3.875604930821917,8,26111,86.57272371067937,421.4932469502653,15,79.92186592572908,29.38764642347441,53.14999805029726
0,44.70055082418988,94.36362445159978,2.648586068224075,2.5602057765425097,67,2.992184082909421,23,41735,72.4422340269315,373.5077870594255,26,71.84911717312751,39.03483670982512,54.30123796842384
0,43.42228129923378,91.40571129100492,0.5651626771932501,1.6162167793566482,7,1.80019382595111,55,35557,40.381100524749925,345.2865954104772,10,63.28315963329515,37.122808976406695,67.85850083048285
0,38.65457145182326,90.91321318589569,0.4373669102580918,1.0142863984622026,28,1.2149305408535342,33,1739,21.47445024083574,293.3632608157497,29,67.84432234851374,33.46686087583233,78.88735621602596
0,55.85826747875019,88.11307159158989,1.7374361611085962,2.3512598890500773,46,3.842397701107452,29,66161,35.59683908322365,442.6127913639722,26,70.55846055658051,32.7777468956164,47.23960708899176
1,62.76892458323086,94.52641358681905,1.5504516509961257,2.839615714698827,25,3.478674367586523,19,45772,28.4104149227433,423.2109590648502,19,73.0455214626898,36.60902490215875,46.20801024141028
0,59.67229623091322,93.323384793368,1.2683226729775294,2.5521090077445123,29,3.619098831011904,57,89893,17.608928794385392,381.96063784140506,3,86.89079554530433,26.121445106994987,31.036063427657965
1,58.46255652004077,87.13367672443361,2.723666996202947,2.684045928903146,16,3.879738674219885,5,61712,74.33329135656567,383.05188961540085,25,84.34049814520833,24.21964049896046,43.72105672991246
0,32.40047469849832,82.07005175583147,1.7193027433521797,1.8998605108822328,52,2.1009768862752383,37,15898,25.20698868501715,332.7368683542255,29,63.30332466342409,35.63231575565098,72.95454076068843
0,27.093433171084264,86.0851488268881,1.745028984176848,0.9176387423463848,78,1.1233048915390644,23,57003,45.416747016776384,269.2799288603378,14,72.09245980736686,36.52726918101708,85.72198621817192
0,53.97554658798587,84.67655860656288,1.162645019869419,2.506012287078347,74,3.5158553280253297,59,7138,38.5859446836109,411.78946839887607,14,77.54659905192702,32.76423261025418,50.628781457274
0,59.985866333087976,89.72161476894503,1.0978083243996064,2.881208156425407,61,4.197741936627171,26,7070,98.20773786356308,475.8204348422652,27,84.82736445522725,30.570261477180985,45.056485681701446
1,51.250054057461234,92.39991652108316,2.964052891265491,2.48689767119239,33,3.3518594294465758,24,69285,39.10922441482205,393.82088261475417,13,78.77716038738,30.579638896000745,48.66480580818886
0,32.74227366540183,91.94727906652102,1.9069110248545296,1.5027195689112411,33,1.513646698093427,54,9610,7.998248279675479,271.94436010284784,28,66.61945336963743,37.070730109527744,85.88692747933146
1,53.30130483616825,92.30171330839325,2.4928354623042868,2.599265982932671,50,3.240689822293878,21,79641,8.982575257208403,395.0524213299256,26,77.13935041676808,28.93282024338504,50.61779246456512
0,42.30778001472872,90.9661730328669,1.397628644389291,1.732048212594253,13,1.8752534691356213,33,12615,59.07537213530648,306.7135471143947,13,75.4452214488124,35.13508009412679,77.5044557781595
0,30.617561195769877,89.89110173448813,0.6563774846748983,1.632639246433846,36,1.4575837961113312,26,39562,59.93635517382656,346.15060264087685,18,75.52408158485616,32.07143849535648,77.42419125753321
0,53.96276005682388,89.68651678182692,1.0420388801537874,2.141507206324712,17,2.992332197951932,10,23411,41.875899048265495,443.3943695401749,7,76.34899053204792,28.10458730287086,65.30654615951943
0,55.16100853391328,96.17332236422524,1.1037690746812323,2.462734707128885,57,3.162498510249089,42,33056,43.184369231202965,386.7255034913056,26,71.61960435070598,29.61997446031849,55.80211028793154
0,50.71023077549511,87.5557934316803,1.7382463222926734,2.139268978459958,79,2.9013778956658425,29,78631,5.393258284087121,363.230000425988,11,74.31504289521986,34.68106742800808,55.99847077514087
0,57.89839545451527,88.90484422652831,0.5483854827284588,2.534127505969657,58,3.4381365721414574,57,2469,51.65465103892623,423.1078809877069,25,87.90223942358085,23.721372298344296,42.43003784074573
0,41.777707323003405,79.19026635687577,1.2223525514505835,1.7934017667548283,33,2.2094007788687304,54,44253,50.47394753803517,363.34038688808096,29,74.73172442350874,33.399265428006764,67.89005445107964
0,51.61748916876487,87.28192450825605,0.3916738093006775,2.0636275855765134,55,3.0856811116406044,35,83311,14.954931855694454,389.1207985268232,12,79.36942668326489,31.03923815607181,49.61839720082436
0,48.356984211036696,88.49533937263968,1.539938126657261,2.046312713613675,53,2.514648689214429,28,4970,10.383938611092756,326.43664611848874,13,73.90297319946161,33.12906349396677,64.48526938530935
1,60.49479969753906,95.98182938815545,2.847530837506928,2.162475578743846,45,2.7483105092309468,12,10725,12.35724905994905,356.0430778064689,5,77.74270386621984,31.76508206087692,62.07018172661267
0,51.868527187463854,83.31832149581746,1.0829076571989085,2.459329614112905,16,3.2684125798529062,58,23696,10.102824649125852,383.6277461838857,27,74.81642708334283,34.00983478653063,56.175615833064114
0,60.1521487018222,89.36244989303364,0.2441661062392079,2.86855799512094,39,4.059638220644354,44,14169,60.97081955367598,426.52251814832334,23,82.22815186199269,24.883603539067035,41.79395994289678
0,59.84384894259928,89.2588949331029,1.865405508089064,2.039227900394684,8,3.2922960126139995,7,37880,19.648265240291863,348.51781143672525,13,71.8116316976849,29.85336246904481,51.015849623345375
0,53.6170375787864,93.19074169584404,1.940716041996034,2.6969742607750207,49,3.62400913211282,16,48820,25.143015218746346,437.9589678930036,10,71.6492326577863,30.669675981825897,52.26271210927289
0,52.95476337076233,87.66993749251476,1.4907521562021526,2.4172126190168126,53,3.0102254742527457,20,47914,17.35721441514397,421.0105961149441,29,70.19218061492045,32.03215661733585,62.0489565832152
0,57.61237979587605,93.04163289795808,1.2508928063435951,2.929484342121345,78,3.4876153672779067,29,16077,95.7835304448503,412.2394274418467,3,83.68944393513607,30.09347296107493,42.4222336273172
1,57.408202236461605,91.28063175541116,2.688727341711791,2.993275962027801,22,4.033797191514072,35,88509,85.46174631518355,454.055178456376,19,73.91262027100237,29.656312544880667,48.30343116545876
1,81.24754227808026,86.1952698255174,2.8214678314660437,3.96111351709836,50,4.879187885073131,28,55909,23.049483735152087,490.5871673407819,18,94.6989111388196,23.074945603858136,32.9574125187732
1,62.33691113928443,84.44467518101044,2.052168589827462,3.030053545336254,62,4.210775521934797,7,29125,32.7566293922126,420.8076206133286,18,85.64112429312081,26.32043906087315,32.57279715359216
0,60.038098883975664,100.0,1.5535524261461269,2.3121651926108884,19,2.944915245382921,22,81540,20.98928423049972,376.5908858259591,5,79.66762678555459,29.60817369770282,46.430600447597136
1,75.70286935594174,87.29222723177635,0.2958883360905391,2.9442959825866937,62,4.144666157275672,14,24589,49.187595946082375,408.8496469526717,17,74.21627217209083,33.55471608256568,43.85236969039073
0,53.33811023283427,81.53614951536716,0.9730106451760092,2.527200055724097,27,3.549041811347732,59,36987,1.9610532474253597,432.7771999337989,4,75.2094404192411,33.59173523325136,47.79560101792121
0,49.234873695848464,87.72354933478262,0.9267660595063664,2.0512786148254016,27,2.39278955700422,36,66338,67.13680088967958,402.0993342197706,23,73.55634506115011,34.91892353364739,61.83143646871243
0,56.579851205721866,86.6436165362465,0.2689032390445977,2.8902857538444824,30,3.562810969950088,10,97499,52.31581498176416,371.2837212823635,13,78.06869721608034,31.57765943991177,48.127467683895375
0,31.50489861533303,84.16172554311352,2.545752980332315,1.7284200048780272,38,1.871303666393124,56,95295,89.86389283011033,323.042192406188,11,76.12416739548493,29.400379409928657,77.8618363602626
1,56.11300090733991,89.79266199909137,2.614438058445773,2.6846489684485517,45,3.564301351141907,2,50638,16.439268432841413,460.0834660652094,27,75.78225938249018,36.46180058624069,36.37759311131581
1,63.36043682941896,90.94140251534556,2.745875561999688,3.2788761196888254,61,4.7517962170706,22,43323,80.41092460611317,469.2889269203872,26,88.5091631439831,25.929640469344307,29.35397253020899
1,61.53677359027069,79.91365354883928,2.2512470006197494,2.785121063708506,29,3.822615369973648,16,37708,79.19610144667158,467.68837070357534,7,84.36992132488814,35.200102678885,42.94778933549184
1,66.97963005439215,90.62886082369552,2.1604905130986087,3.0133390347449613,58,4.1966177360048205,35,54561,12.718118921688692,488.6087987830773,5,82.08468215695656,30.411689729731627,44.53301425679054
0,37.62495125358341,93.67243506396456,1.4856968774983266,2.1230572041507214,48,2.6218063148927087,47,31159,39.85592241441276,334.78908620886216,24,72.85471948550509,33.82308005478324,64.81556916222695
1,64.37277163912958,85.1716850909636,2.5864540191616285,2.6104994940820365,17,3.480882653933827,40,32390,17.01526411445169,350.5362190012429,10,69.96408819260341,34.22728205921195,51.88290092950888
1,62.79001072336263,83.30036671836592,1.5793902407394396,2.536937221495067,58,3.698164421750891,48,79634,25.47205004575489,428.2644390636763,8,79.83175714916736,32.3130143663779,42.30824897625189
0,47.0566506127009,84.83299189283912,0.1859592153362864,2.402021221728106,31,2.694837700057018,11,47555,26.324617483054435,371.5216826293868,9,77.93491463970982,27.557965304350784,62.92532665167016
1,64.37406186764468,87.39991429101529,1.7962400752819714,3.1099960074009503,12,3.683709150402494,56,20008,55.62363940257728,400.379992918294,14,75.04216029230707,29.55817955733128,42.31864141682188
0,60.4319068984362,89.68226917039308,1.2323270143160128,2.565370210714666,47,3.4546889519536363,43,42787,41.14109317604655,452.9074707719399,25,71.19775754097493,27.920419633991347,47.63596390557577
0,57.3495170082138,84.17273362339213,1.6117640513622136,2.7360755980010847,74,3.694816142923094,43,79416,94.77328040063054,462.1399792655608,9,75.52426161228064,30.88896202598741,47.44719550399939
0,32.99361547037006,87.77236365379447,1.378047678924209,1.8027272485238737,59,1.969924117518912,33,27484,12.637014194700512,381.1643519214261,11,68.71517813392471,33.690954198404405,70.87804978939127
1,62.60375451752269,88.74613276349591,1.5407147629228428,2.916170147554374,68,4.276098828817819,34,8625,97.36921348501988,452.3576062516634,11,84.38999949775017,26.948481398025933,37.43970382283873
0,62.56723403349572,90.54785528098796,0.4148609077722184,2.6742880817168024,9,3.4506429367239644,52,36559,23.063864021426397,396.9536825866824,3,77.89268702925669,29.571930474027138,54.80557788409317
0,43.505134763033,82.50563960372054,0.142146285230217,2.135633741414313,63,2.8818636100609742,33,70069,77.2873936381853,382.9149161170519,5,70.38870032925347,37.29138094393447,54.947215440094645
0,48.819752162256606,85.75411052583482,1.086543467728632,2.174774508082545,31,2.905987755899075,19,17587,33.89699261728214,406.6310806234148,7,63.62126868875237,41.68201669898545,51.22218518372439
0,43.55454736468082,86.06416124266138,0.8381627371779626,2.02796104735519,23,2.9611737113439043,20,6204,14.308139541731393,387.4894390729272,13,81.85847248410485,24.165917316220906,51.04858401525581
0,26.63476591216201,97.545549453653,0.8251673730339647,1.7193356692364876,69,2.1710733709806287,10,61076,85.788918524624,341.526844764478,6,63.49870214540928,38.7928399407044,61.81151708552344
1,71.30707766425458,94.80644612848926,2.817576149950617,3.058351615235287,72,4.189160012844757,19,73884,30.88608992364632,420.2154424531263,14,79.53875205938579,31.26135325110904,45.19976256205514
1,59.1705104325127,89.13499844622812,2.475056611434637,3.2254778580455583,70,3.963109012043459,53,87628,65.88554042268422,460.0601114460048,3,79.1947350495294,28.18576200703911,43.82456859326416
0,58.39876445559016,81.96579147163722,0.1387754999172387,2.868359814812716,30,4.030328732250155,43,72960,56.64436850866266,419.5099222777165,3,70.71970478626805,35.42380499315161,44.89773688403712
0,66.84947925966205,93.81815343261812,0.1252857101827909,3.105144664772491,37,4.51319168432021,12,27708,47.17563093908743,490.2635990111451,15,74.73200139223555,28.40109560647494,36.75853991252143
1,58.39512050993351,95.31929333037796,2.3530097822716343,2.5029927902193525,42,3.1897776139263847,10,85650,49.58194726485391,355.5691515948404,22,64.47121813941614,40.0039283465524,51.16132085918153
0,37.26396988019735,89.02778427658893,2.9560956841201578,1.5412477027849936,11,1.3442654895020456,7,66524,73.22379140922875,335.787776470571,7,71.03432090930733,30.27610592518125,87.98545700043421
1,66.98350084073932,87.00746991186011,1.4490984426861102,2.95385140408179,9,3.6288712544525032,56,40382,8.777291412344058,417.0629531794426,22,76.5448794236282,35.12620228450133,42.11242270644042
0,55.96635601879058,85.92363764489382,1.3560763179655957,2.368808554598373,13,3.5916247232846588,40,26423,66.81806619579052,401.2821643231405,4,77.08507414300189,26.26457145582721,56.187486386760746
1,74.42068001146782,92.83923602417622,0.8998911229274309,3.251864780577826,17,4.553833142295679,11,29665,89.58121013985787,470.0870967244372,23,82.69354332729415,29.951732842438787,32.31106412364486
1,64.27498521904874,92.5297611667743,2.033237848461497,3.314458546995182,44,4.082084197153033,50,67703,5.778819701986415,409.5436591750603,28,71.50260956001254,38.05869776568154,47.71218537395341
0,50.051172654428726,84.09063906027583,1.4677832926918737,2.131276733637986,52,3.1339842239433224,16,92249,14.065333923366676,355.63105893375064,21,66.24372348098288,32.26804586679252,47.744716954408766
0,50.73489383682141,85.17413320714265,0.5858042550900956,2.257533815332349,50,2.855688067583236,33,4614,71.66319367020314,324.1449394568656,9,75.47687633643858,31.81715941059292,55.00748409133369
1,67.44515154131834,84.07891278467221,1.4959864927800663,2.958726548979126,68,4.0036368783691145,38,65465,43.72816482446176,443.0123452429028,18,78.47782373295546,36.810240888179706,31.930987998143493
0,29.356885227093095,98.25259488173948,1.1914759340862675,0.8271712409455341,68,1.0,17,36821,40.35486208136884,301.86922629735216,6,55.74197647382696,39.2103226822094,90.211239165242
1,59.31157018684781,90.75140713121708,2.6804371480964955,2.552698455866624,33,3.241399966267909,54,73797,13.696663454423586,399.11660825993897,20,76.88537529638161,31.748679008719986,52.645095958747135
1,56.12082290529028,94.89590515464566,2.337601169327777,2.988975123074784,22,3.945660662820584,45,97152,50.67700407177881,438.4170209523827,13,80.79536241105724,28.45823934687527,50.89815217499614
0,53.73638856227672,89.97870617880618,2.133617582966882,2.1176641458121765,34,2.8789927967571165,55,99804,12.654531119637724,340.8245816251024,26,77.49558756556978,29.858888005995507,54.3951910893269
0,39.79232382067998,91.38843227539982,1.04876464714013,1.832039402485788,78,2.6178421379476773,25,25926,47.66204563105404,354.7623025314323,18,75.13661698294675,24.97877095245067,67.41778381856881
0,52.90981534820034,87.85105551109973,0.5048846076907809,2.7533756981478965,23,3.2948435631526776,42,18272,76.36152989616566,387.2201611554024,12,78.27024914251139,33.68342174365561,50.976922075249234
1,75.82194646730248,96.62537576445445,2.6075690540670884,2.887278570494307,52,4.349446682538018,31,4212,25.826435788716356,472.4567194148323,4,80.87028758809592,25.85069373029581,34.289353819987994
0,58.512173025221685,90.91295150559615,1.093967420732301,2.8623009297561683,13,3.4510436337458907,42,1867,48.07861681797273,359.56113019056465,29,81.80948570397067,29.900480381287828,46.78742981997627
0,34.41962461450886,89.03110588422639,1.81957411747428,1.9693885793799888,5,2.3229767149192737,1,92236,99.20159693968355,321.93301247464507,25,74.99337885472659,32.77805290067037,60.92961301249337
1,63.998187220033294,80.06144241568356,1.8133941469607564,2.9972829361422924,43,4.21698203920525,39,52424,68.66504233540373,447.5260492290696,26,78.99161371225912,31.62049193012773,38.61650900508759
1,63.31378463534928,91.97211621426044,2.79135393675709,3.4230766565095183,59,4.411646503919558,20,4226,84.13567713051987,413.17551546345226,12,70.33633785052783,33.8667395352592,34.882261122902584
0,40.228694833553256,91.92347232874684,0.5979985374762368,1.7635774708871454,56,2.1926705970786,9,89652,41.484760656054576,353.6646604319741,5,67.46526760106835,33.500741772878854,59.24652719745676
1,80.24206914230284,95.67968995208751,2.337771842067395,3.9765354953294656,75,5.798565912030904,43,28223,76.78609231258552,500.0,24,83.11564756471722,25.115656725503523,0.4654479771101165
0,49.5611593405568,87.81395271428245,1.4415126748717288,2.4428604552159534,68,2.9993469260844585,52,9608,4.050917294132184,289.9983479842558,14,88.61083508956385,27.1937156700143,53.44481319799835
0,67.5144542629128,85.78498428434318,0.6067808336037284,2.736324222958536,28,3.9484257707181705,2,78214,12.291118254224498,394.2586594990852,22,74.04152879213959,34.30089086976323,46.58358977713494
1,61.96911315814321,98.48855253373829,2.523351961161325,2.7855952150610723,31,3.727462194532092,1,36143,20.30705929200621,421.1007383005195,4,83.29200726467778,31.50776083435816,45.19842266535833
0,49.91903531670665,82.38328199105149,2.478403407221072,1.6482740533492437,70,2.3019983446895647,55,31824,40.19519246152196,406.6584877184513,10,63.45861454482178,35.68883625279696,58.95644329586
0,44.40926410267228,85.37044322828055,0.2165289885542795,2.1538227693058394,70,2.5484739830783183,44,83860,84.57448783257632,366.853017886837,20,64.72396266867814,34.88924502609965,52.90366058512735
1,61.43070065061953,97.13374544949968,2.1573760509201314,2.2020905846957075,66,3.0677078100159525,39,9427,34.62660507879305,292.07942590270613,11,80.4615198049764,25.149264340776146,59.75836448942839
0,34.346537342248645,94.21595421920568,0.5452076698919617,1.2371770263200323,20,1.129938901314626,51,94180,65.46211935154629,249.50530129973856,27,62.5350474895691,38.03713952984075,74.785705405261
0,51.94055777657465,88.20024171550916,1.8700450143906344,3.484087745560537,16,3.820977561824917,5,97046,70.93142948034834,429.2770489721744,13,90.65267237578588,26.28322989617116,46.48203803663684
0,24.330592752452727,88.37622299493724,1.9670276310915435,1.004891514737188,44,1.1042538565874231,58,22943,58.61823540883414,225.04574258049192,26,73.2729060196911,35.97677534089354,86.28140194327929
0,46.00618158577582,88.70293348958678,2.02920919625824,2.6342102394147444,14,3.0146673726855995,12,80473,35.72419681701362,396.5028676101416,28,72.85954154771343,33.544467031542574,62.9532945309472
0,37.29294742448332,93.86555221793922,0.4482809010947182,1.8760818670176451,68,2.3282863431225844,14,63949,57.70533417135443,337.6181628176465,5,64.10495387004356,39.86720138334123,61.92995857802142
0,55.99163373619734,93.94188762162813,1.8351161358174373,2.811053810733571,59,3.578809109784556,39,77243,34.22655927897462,449.6965783871088,10,81.34304095908368,29.75381722351696,51.014390006388105
0,39.88203891786984,92.72249841352158,0.3896033132392689,1.301971372171581,8,1.0,32,60733,8.387373855201208,241.6492382215721,7,63.68590767079776,37.80157664526328,91.99935939359553
