acceso_a_internet,cobertura_electrica,computadores_por_estudiante,dispositivos_promedio_hogar,docentes_por_institucion,estrato_promedio,num_instituciones,poblacion_total,porcentaje_rural,puntaje_pruebas,salones_por_institucion,tasa_aprobacion,tasa_desercion,tasa_pobreza,comp_per_inst_ratio,docente_salon_ratio,pob_por_inst,aprob_deserc_ratio
0,88.43876606929004,1.841863629549061,2.6335815310995554,67,3.960350152356968,2,76718,80.3133088936246,450.1919707564461,18,71.96254447950452,34.50980452967825,42.02204517805238,0.6139545431830203,3.526315789473684,25572.666666666668,2.0265542272799597
1,88.86084109941969,1.398223426387105,2.717922121002291,33,3.4960210635212485,19,63730,4.414556208745546,429.5347321113532,26,79.02757697129,26.378188137263635,52.565243895862174,0.06991117131935524,1.2222222222222223,3186.5,2.88651595843656
0,85.77203058417918,0.6868550899549408,2.220863460897695,46,2.735388397765321,49,74555,99.209218702882,318.2782996427924,23,69.590456130583,34.50995416997014,67.12015803440043,0.013737101799098816,1.9166666666666667,1491.1,1.9597450280415696
1,83.91686763993849,2.676309858440422,2.484227361791687,32,3.284621047537073,37,56873,13.035167971479176,444.136937370114,16,76.47771452833692,28.22818361336297,44.95155233473725,0.07042920680106374,1.8823529411764706,1496.657894736842,2.616574315393712
1,96.58255601439686,1.3630299218753146,3.4762789100844333,20,4.738146758326139,2,31980,79.60685253969373,442.4441974695353,10,81.79230931487415,27.238362223314947,26.46999834435503,0.4543433072917715,1.8181818181818181,10660.0,2.8964962156106377
0,93.0672158064104,1.8366359292615664,2.2426182050028745,71,2.898097628224572,11,85730,39.47753167716829,354.5399184321668,12,72.02946863805647,31.321094433657603,63.818912551836725,0.15305299410513054,5.461538461538462,7144.166666666667,2.228559085024315
0,97.23471237487192,0.8338091426172869,2.561962385558594,22,3.699251088828764,33,69336,49.221618328746686,450.5131175573434,29,71.16985277653325,31.37222419356247,54.47371071101843,0.024523798312273144,0.7333333333333333,2039.2941176470588,2.19848510720144
0,93.04192546645424,1.1057343695706152,2.8441506235730785,52,3.672979960469693,9,72758,88.06505774645778,431.8831970963503,19,75.78622318552551,29.890398531731694,43.5955224366615,0.11057343695706152,2.6,7275.8,2.4533909171704362
0,88.22770510331014,0.2420531317849295,1.595827277372076,21,2.3341490773163454,59,40486,41.29111895892133,332.44774779352946,17,65.8170248657156,35.01266810656664,66.34443285098129,0.004034218863082158,1.1666666666666667,674.7666666666667,1.8276075705069559
0,84.16705000223132,1.5013215645836318,1.8254374980024584,78,2.411315356495765,25,24660,53.74937536732345,313.85450850085635,16,65.91195472360867,35.61973225743036,65.58619644036742,0.05774313709937045,4.588235294117647,948.4615384615385,1.7999026934511448
1,87.42899040077154,1.1000536140824173,3.4022158617888185,29,4.527013261225992,6,86095,4.929966240916994,500.0,22,76.38018776568762,30.04552196096175,33.26622681212089,0.1571505162974882,1.2608695652173914,12299.285714285714,2.4602642487934987
0,93.37247822282208,1.0552709361053294,2.796792247605016,52,3.570129945517846,11,79611,0.2347473867453153,392.1884858406301,13,78.85251917503737,34.29855960806133,47.68599323108509,0.08793924467544412,3.7142857142857144,6634.25,2.233873564547075
0,86.43449609063936,2.6808355434915203,1.9863870942856297,54,2.319657380900126,27,65429,24.47998730017259,330.7588442102333,8,62.19308147100832,35.40054563406912,72.02942622442649,0.09574412655326858,6.0,2336.75,1.7085755278568862
0,96.5899229812176,2.141222704824494,2.4954315528151767,23,2.688720716120464,8,74006,68.05830929187672,346.93328773645504,6,79.04081452512523,25.509525701840445,50.66547397764565,0.2379136338693882,3.2857142857142856,8222.888888888889,2.9816004787908277
0,88.19334947104693,1.4261396268442763,1.7514546937242583,78,2.014412179328444,45,35411,12.126489335913671,330.828772994372,7,75.29673633710308,33.23826593500038,66.5075608620209,0.03100303536617992,9.75,769.804347826087,2.1991983028594424
1,83.97399483156671,0.6665185010705544,2.9312445816377104,79,4.066501659181041,31,87627,11.376195880454942,441.6634258627661,13,90.29131985857458,24.789798839285748,42.19617150967004,0.020828703158454826,5.642857142857143,2738.34375,3.5010478531159888
0,88.42753096842726,2.9224290729229487,2.4381616651522227,45,2.748233172929631,27,32321,41.096060803590326,386.3386474858128,14,68.6057802159461,31.67881201755579,56.29534960361539,0.1043724668901053,3.0,1154.3214285714287,2.099396397246312
0,91.15404470401042,0.3168193428101382,2.2685627517596547,9,2.7615543328504377,44,75539,64.78370386082265,385.2577856883698,13,73.26361156779079,38.79692704490443,60.00903543941103,0.007040429840225293,0.6428571428571429,1678.6444444444444,1.8409363990622842
0,98.50232716023768,0.4947075020358807,2.802074852286168,10,3.840918636530436,41,61035,71.20719922479304,401.4662856885613,20,77.01621690587265,31.964566562768923,47.81907997669608,0.01177875004847335,0.47619047619047616,1453.2142857142858,2.3363333705366194
0,90.56721370960636,0.883932463855104,1.4112392178693876,7,1.3205733806152873,47,84958,17.84506740983748,249.85362188050885,9,61.7203390631622,42.90610555239891,88.19204478797302,0.018415259663648,0.7,1769.9583333333333,1.405734767104389
1,86.8900942327574,2.86813223044422,2.40618800849543,49,2.963097159271233,5,12675,7.958814737204245,403.83297327901965,27,70.65727932846262,34.74069247353087,56.94077552398548,0.47802203840736995,1.75,2112.5,1.9769420914491391
0,97.08578995896316,0.908758105362052,2.210766767985952,79,2.98909880290062,15,55271,94.03970339455442,346.85173305044475,25,80.99829271063564,33.41280958325564,62.61103477457687,0.05679738158512825,3.0384615384615383,3454.4375,2.3537250719001817
0,95.74630960083492,1.5251363337522772,1.917442262504828,65,2.714391482610955,2,87425,26.06663825621017,356.1904650824367,3,78.01520595943626,36.47079106189322,59.99344425187133,0.5083787779174257,16.25,29141.666666666668,2.082027193676613
0,89.45943421507152,2.3073777143337844,1.936447514400996,52,2.4504622014220505,15,66858,85.33464976087238,328.0090894693414,18,68.92125134740292,31.414600403199078,61.7253969450805,0.14421110714586152,2.736842105263158,4178.625,2.1262409682706105
0,81.90701965691908,2.794638337776868,2.370640195697574,28,2.2899409433794897,31,17827,86.34914504628183,317.1804339425654,20,73.38061135948493,29.80418745092185,57.93530157525191,0.08733244805552713,1.3333333333333333,557.09375,2.382163511905552
0,87.08921921768273,1.8547610268807024,2.899159027291515,52,3.282450489265239,20,47557,77.25225917625444,402.7586286259325,14,79.61879857032905,29.164228030697373,45.74679520554295,0.08832195366098583,3.466666666666667,2264.6190476190477,2.63951056494146
0,93.63208533198208,1.2144044679835653,1.5891821714388454,30,1.9899135411404572,3,6650,16.88336066525701,322.92168173745443,13,62.73969580039125,38.71494823647219,70.1748766874796,0.3036011169958913,2.142857142857143,1662.5,1.57975015923033
0,96.24309737576084,2.957975085175035,2.317473618555968,53,3.1611849222518584,42,4925,82.18014592542004,394.1732017377475,10,74.49906621572316,35.42188717892666,52.71047391216761,0.06879011825988453,4.818181818181818,114.53488372093024,2.0454477235003785
0,90.71249465028907,0.1758716129179107,2.019575000666453,59,2.447095061629201,39,16532,76.92505592415867,355.778843221659,3,76.60058340781175,32.28040773009198,64.44078359016481,0.004396790322947768,14.75,413.3,2.3016720236438055
0,89.57702221518792,2.513302182694924,1.9514174092068115,8,2.513594480174586,10,2698,59.67229901062171,328.0468274794207,18,59.28937204879969,40.70738341747676,71.47855139707997,0.22848201660862946,0.42105263157894735,245.27272727272728,1.4215557819902818
0,87.43553863163629,0.9045464761284956,2.764432990398068,53,3.196991156116792,26,61000,33.720203516895275,450.8635781485424,4,74.1978429661455,33.2112846223027,55.80077181534583,0.03350172133809243,10.6,2259.259259259259,2.1688119515329496
0,93.7310848976119,2.4706102567541226,2.0029667019609136,78,2.502409255355804,10,53894,26.25086042665441,314.43457758918487,23,72.75268911051901,36.852202866353736,66.48619162309431,0.22460093243219295,3.25,4899.454545454545,1.9220199513193408
1,84.91461720309829,0.5702839469732325,3.006392704443159,48,4.267044662529271,40,20579,12.188921208035897,444.9745210092129,8,78.98408441582373,29.392390848727285,45.13422130783879,0.013909364560322744,5.333333333333333,501.9268292682927,2.598811156679083
0,87.25907000375568,1.1057734036078608,1.985435256776357,33,2.859933973722358,13,36720,50.97570669008714,428.6172245344086,19,71.16331645327115,38.04148028193377,55.31875779004387,0.07898381454341863,1.65,2622.8571428571427,1.8227617380123156
0,96.86052440373103,0.262316847899338,3.309448880610913,30,4.046648360841779,21,42374,58.52608755098465,440.30534773133405,19,82.39262278073575,29.63231975261521,36.75572556379833,0.011923493086333547,1.5,1926.090909090909,2.689728477834316
0,94.86248882223596,0.6789045426446588,1.8353835719128968,65,2.238072155945717,34,14359,35.93389905157872,321.2811331189796,4,71.27703747952201,34.30086155731186,72.5411981388347,0.019397272646990253,13.0,410.25714285714287,2.019130251645612
0,97.42603329103795,1.8480977755257608,1.9070693830829368,44,2.2158986264983924,44,50960,47.53590676808685,359.60381845694707,21,59.1598462780356,36.93618426422576,69.19068633715364,0.04106883945612802,2.0,1132.4444444444443,1.5594569518638697
0,86.73977660998234,2.3083559634210173,1.450356409850426,23,1.3369444851194807,32,31919,36.35144573692667,327.0541289071661,11,64.76718133968556,38.685034897598136,79.72410166244235,0.0699501807097278,1.9166666666666667,967.2424242424242,1.6320303486391914
0,83.74431929063208,2.7425577034019484,2.021046992423611,18,2.507842425207963,9,9205,64.10060573207012,317.72470820269353,5,64.6532041447616,36.51900213244676,62.07956686875322,0.2742557703401948,3.0,920.5,1.7232122516619106
0,97.40242387191718,0.4470880566005499,2.090875574457536,39,2.767394097010742,30,43380,90.12592077965633,381.4524770154379,26,74.38281983402528,33.02278417545078,57.62924018729193,0.014422195374211287,1.4444444444444444,1399.3548387096773,2.186264929126417
0,93.68723308945064,0.5076612716487634,2.323462433678443,23,3.0770280208458725,1,23736,16.39202620469449,402.7885493021472,24,70.89052451320886,32.88247498427819,53.33959648021476,0.2538306358243817,0.92,11868.0,2.092247527552305
1,95.13477542898626,2.822449098729741,2.863948815996189,7,3.697350744638067,53,88455,38.14088099031234,405.1947568044609,12,80.78009050855675,32.526410960630045,44.5257734671189,0.052267575902402615,0.5384615384615384,1638.0555555555557,2.4094464093820407
1,93.75922044905091,2.32132651203663,2.8420834667729222,54,3.6247953894695017,12,86014,14.08686039508613,438.849611359054,7,66.22352675246695,40.50229443704748,44.14079450863435,0.17856357784897153,6.75,6616.461538461538,1.595659412346894
0,99.279062059924,1.6652792224429314,2.4810429776233,16,4.135641267674806,44,15858,62.4943770407832,449.731718505508,11,79.22529620649527,28.20432500006481,40.742438614124296,0.03700620494317625,1.3333333333333333,352.4,2.7127932662822873
0,93.54202941608676,1.4825041390573988,1.7838150658800578,58,2.112698632963802,35,95414,72.88705094885958,319.32963379587727,26,70.27114439268668,35.072860804646226,72.04222877047935,0.04118067052937219,2.1481481481481484,2650.3888888888887,1.948033586059126
0,91.04644543717023,0.557376168835214,2.407743564761126,69,3.0308242044275646,24,77418,93.1912732597456,397.8697558613476,16,66.63705711218897,33.78096439810234,51.71421134786301,0.02229504675340856,4.0588235294117645,3096.72,1.9159059636605333
0,91.62410422302452,1.1999738813097114,1.937486463539669,14,1.9998324485512544,40,15096,27.887192626096493,272.60264785893384,13,72.75515493447617,31.23714593262729,74.5156166653943,0.029267655641700276,1.0,368.1951219512195,2.256873331359043
0,91.16051865226623,1.1805538358471517,2.7479060147389287,31,3.414234419301529,45,34072,95.02112058654302,417.6060412445944,21,80.98268092933276,28.73135604279056,42.429624455144406,0.025664213822764168,1.4090909090909092,740.695652173913,2.7238139024933554
1,97.89384846200944,1.9802048350736183,3.53261333788037,72,4.8042551370778925,49,79257,6.32626718206748,472.784019494552,25,85.02314761383893,30.24609921245692,30.454959510912627,0.039604096701472365,2.769230769230769,1585.14,2.7210803830496273
0,96.2801648434462,1.836824378954756,1.7088682353331324,25,1.8035717948987933,52,1779,60.30138633645882,339.62270229819865,18,64.59583738516656,33.366489947575374,75.71518172006202,0.03465706375386332,1.3157894736842106,33.56603773584906,1.879616960699355
0,97.9435054656186,0.2731619866239037,3.0657247150406746,24,3.687547714621224,10,63697,5.713271934332997,427.9601134189579,16,69.08645776552424,32.97460560174905,44.2681315323056,0.024832907874900334,1.411764705882353,5790.636363636364,2.0334734294006815
1,79.99053800492915,2.560592404597584,3.4022939050307555,21,4.048640709120644,47,63016,89.37741877619449,480.836525328043,16,76.49492177078943,32.836046614278644,39.55733693662661,0.053345675095783,1.2352941176470589,1312.8333333333333,2.260752346242157
0,88.84639226212568,2.8188884171764834,1.6634180070128934,50,2.107272028962719,24,7583,52.98090570700541,290.2844597344669,6,71.86824263481499,30.299468310135072,67.22356497309269,0.11275553668705934,7.142857142857143,303.32,2.2961489927783645
1,85.54297063595986,2.362604306706868,2.737070155139521,38,3.4363281949032194,57,18271,66.93483507627961,408.31616682438215,10,84.6878113269281,31.176891266951028,45.91681871774004,0.04073455701218738,3.4545454545454546,315.01724137931035,2.6319451007347987
0,99.39593152958336,0.6173147013469574,1.823502559103228,14,2.6400668285191364,41,30475,83.15739259104525,338.80383100108844,9,75.28252214253985,35.08447384369707,60.40152708081276,0.014697969079689463,1.4,725.5952380952381,2.0862857102650967
0,86.39163180793581,0.5992881552929912,2.44929880181979,24,2.878834107196995,18,46148,15.031062248396877,386.26737399249424,5,64.56803485980264,39.48042436213319,54.08599182926166,0.03154148185752585,4.0,2428.842105263158,1.595043428452836
0,93.1204473908748,2.20572527895513,1.9858461528880564,68,2.606948104121253,57,48785,3.859156193813385,326.22966991677504,25,72.49421552368239,33.91018437715888,66.593447250047,0.038029746188881546,2.6153846153846154,841.1206896551724,2.07659216979427
0,100.0,1.3785160862126524,2.469785272448344,66,2.7751246220474344,8,19563,87.88811459128522,341.22470231895977,24,74.857829872141,29.42353525383064,47.86041964502342,0.15316845402362805,2.64,2173.6666666666665,2.4605237112513287
1,91.78147408707518,2.358531180747672,2.959309623062587,43,4.155529776357458,59,68142,31.49332274589325,460.1875626953244,24,71.88086192600949,30.255211728691656,36.99417301518788,0.0393088530124612,1.72,1135.7,2.2998040310833763
0,88.29724765176562,0.3188891325859176,2.1300574198874,66,2.9208588607541657,46,90593,12.897890792716527,355.45959793953807,16,72.59123014730513,30.509712108746584,46.68330796179812,0.006784875161402503,3.8823529411764706,1927.5106382978724,2.3037731952858747
0,91.16225023406332,2.177665821900688,1.7950004141726432,16,2.3983308228925586,43,86643,46.84612370870865,336.0839127451056,13,76.39759654946614,33.15485484721427,58.70578950164765,0.049492405043197456,1.1428571428571428,1969.159090909091,2.2368005043856094
0,83.35367275077147,1.3298782751425633,2.5214272084066147,28,3.0689975611624845,13,38099,59.83060756960188,355.1913019990576,28,76.17239719291173,29.248301776238836,51.08099151156826,0.09499130536732595,0.9655172413793104,2721.3571428571427,2.518237147870165
0,82.63920487551219,0.1898561855911539,1.118242076188256,57,1.0,16,52420,3.0970603422510123,281.8971262120031,21,59.47624689600186,40.42308598811123,91.69793691557814,0.0111680109171267,2.590909090909091,3083.529411764706,1.4358236591323021
0,92.89648339348469,1.6809580728162483,1.9024444239461604,37,2.1831039118218607,14,29029,27.489565825708773,331.6887354735896,6,73.67294985224835,27.381253873360222,73.02184681947207,0.11206387152108323,5.285714285714286,1935.2666666666667,2.5958313956453036
1,77.9189912888591,2.1272039663867472,2.8771226765970237,73,4.2485911362493525,9,36454,3.2799874276896013,487.7145345811881,6,80.7304548537848,29.74850254063823,36.63459506463909,0.21272039663867473,10.428571428571429,3645.4,2.625508502311252
0,89.77694697458679,1.6318946789671804,2.2519310497957514,77,2.854654685512261,9,28356,42.0335389195499,398.436217067339,24,80.41854165583645,29.261912171179628,57.49949306169862,0.16318946789671804,3.08,2835.6,2.657417720365477
0,89.42622917446472,0.4563518316230976,2.136832088678762,50,2.521965987368251,51,3073,89.51000290662444,285.5072955938056,27,64.65721092294797,36.34087667815938,67.35795126971239,0.008775996761982647,1.7857142857142858,59.09615384615385,1.7315397139769315
0,99.90347642928322,2.4661364500512684,2.875463515141891,11,3.172969807955827,5,78844,98.26524114935692,404.013011242213,23,73.26031770274705,33.90863411511783,58.06222570828375,0.4110227416752114,0.4583333333333333,13140.666666666666,2.098630311949682
0,92.73933811440742,1.0195460084065258,2.469107970649784,47,3.73661993290057,47,35867,63.70475535036275,451.7288181820434,10,69.12323720369918,40.86240877222197,41.07671452525679,0.02124054184180262,4.2727272727272725,747.2291666666666,1.6512006650120497
1,88.67578824341359,2.772233618545153,3.133877577911432,11,4.3287414300992495,11,61274,16.16376937845918,426.4061944672058,23,77.11532690175447,32.265651313372125,38.432687753014605,0.23101946821209607,0.4583333333333333,5106.166666666667,2.318166753306756
0,94.80769359762373,2.7299388233945314,1.874633692209033,65,2.548973881384594,19,24252,90.58493899993056,389.47075326292617,17,77.07262636202235,29.843457544452065,56.98314883305522,0.13649694116972658,3.611111111111111,1212.6,2.4988322483283234
0,91.00982694810726,0.6810510920562819,2.058799396360179,36,2.5719807442912983,38,55529,51.62478232000605,322.9860872822199,18,77.95723169560988,27.67389461161936,59.47295920864201,0.017462848514263638,1.894736842105263,1423.820512820513,2.718752815113567
0,84.62529973449963,1.4814596116590042,2.253152027770218,63,2.776827759027131,10,18185,15.374931210291807,432.12442668819983,24,83.87461096556736,25.82729648523035,61.318602272023256,0.13467814651445492,2.52,1653.1818181818182,3.1264652780701985
0,91.55612269292908,0.4983600193301547,3.171158348374796,34,4.029160827469628,16,52193,92.17266694516614,484.048862668502,24,76.6388971808884,31.2962613662091,36.27408900206509,0.029315295254714983,1.36,3070.176470588235,2.3729959425295606
0,90.8577918027268,2.0654662694657118,2.2858271493872744,8,3.05704168467896,29,56461,75.7469050723103,345.22073777875164,6,84.13283365530768,28.84438578731992,52.369422727514696,0.06884887564885706,1.1428571428571428,1882.0333333333333,2.8190505998301854
1,90.5086113526146,2.570559140572837,3.771434752490352,38,5.165879741391191,5,77408,73.17052727231516,474.2842548163283,12,91.433820929206,23.161581747395804,14.21812261992407,0.4284265234288062,2.923076923076923,12901.333333333334,3.784264701091474
0,92.33300139434726,1.9802825527187664,2.469634394622488,13,2.838991833805298,18,75032,70.91807037944046,396.5677248947647,28,72.64927229548869,30.570579114261182,59.66922743103592,0.10422539751151402,0.4482758620689655,3949.0526315789475,2.301170087268728
1,95.41935618241016,0.8553770616519586,3.158253329492615,64,4.763485607417745,51,82494,20.03398210964423,484.43974075971664,7,84.79988825575077,23.121626816036787,24.13491483504674,0.01644955887792228,8.0,1586.423076923077,3.5155128177081836
0,91.91631348024475,0.3213127598958874,1.4192624616675975,28,2.1069694980914813,55,56633,21.100669170752607,345.0242974926192,6,67.89929554528622,35.65102306506614,64.28979772618726,0.005737727855283704,4.0,1011.3035714285714,1.8525893649611194
0,83.68981758652573,0.3008553813577334,1.1962585754378134,59,1.6101529339427474,42,97925,68.8292998427255,320.5336001047778,4,72.07558660066202,31.748277658331126,82.6238868747179,0.006996636775761241,11.8,2277.3255813953488,2.200897016711536
0,82.50492948560232,1.8716914345266429,2.0372265679442947,33,2.898571106819844,42,61768,21.972275011039688,390.18204425904986,20,67.19640430072131,37.090199175329104,53.08475117809598,0.04352770777968937,1.5714285714285714,1436.4651162790697,1.7641389584605849
1,88.17262103797331,2.864652949595504,2.965838612921907,58,4.139386930516162,44,92701,43.86716968030488,406.675984244281,10,76.83192851587883,29.971665361122955,41.67162881131712,0.06365895443545565,5.2727272727272725,2060.0222222222224,2.480716733182897
0,87.82523096265113,2.116306715474363,2.103217665611842,55,2.5230206106772624,53,38743,78.20018255939414,325.99839087225854,17,73.47206184058327,29.38319810025779,67.65083256679281,0.03919086510137709,3.0555555555555554,717.4629629629629,2.418180653601435
0,91.85632086684676,2.218815884649352,1.6729318768754526,26,2.3834630728717445,35,57884,78.3952518097841,310.7745313871842,6,72.67474072855711,30.678563693864767,68.83454638997038,0.06163377457359312,3.7142857142857144,1607.888888888889,2.2941299179745367
0,96.70659643509823,1.0549709733909336,3.2027845843129885,24,4.025014696114955,36,32153,45.32617725258597,404.4034410807912,15,80.47499721653571,33.80370673878236,38.37898990044526,0.028512729010565774,1.5,869.0,2.312253629204991
1,97.89256269536372,1.7995118133025645,3.068921672805543,41,3.705099736904737,22,27157,79.21899382752451,447.9548770259537,16,72.80957915029235,36.78214033046645,42.28752528270394,0.07823964405663324,2.411764705882353,1180.7391304347825,1.9270898502163671
0,86.83184692970423,1.0181399604087789,1.7659421814103162,55,2.207584848300119,24,40452,83.86217961980567,374.7511781400757,11,65.2005706554789,41.008384459762894,62.31964530314081,0.04072559841635116,4.583333333333333,1618.08,1.5520846967569129
0,81.2072683647441,2.714830666461239,1.516357447227446,77,2.14911369997221,12,22680,65.47757512842603,359.7530664943242,8,68.57549702379173,37.44669800241783,58.95575751151024,0.2088331281893261,8.555555555555555,1744.6153846153845,1.7836511478691657
0,90.34094896055645,0.4842905468910885,2.979398266255005,54,3.8292921113418816,39,97932,22.842585230842012,418.12749186282167,14,68.91755957740635,37.05974284359999,46.42175883694972,0.012107263672277213,3.6,2448.3,1.8107731274121133
0,95.53410291695602,1.9328710432547351,1.3469534003521553,70,1.3681294168670184,12,78911,27.401178038554757,242.80479137667436,15,71.15051544041529,34.896551074747435,82.86402873966067,0.14868238794267194,4.375,6070.076923076923,1.982098929010157
1,87.85813270168276,2.219450023380491,2.7741232321592832,66,4.07952351605017,35,2122,31.484115540873532,362.3983667936092,23,84.3869791007218,30.74558388424459,41.19202235257086,0.06165138953834697,2.75,58.94444444444444,2.658227343003865
1,90.31253140305012,2.1256213069330823,3.06134965914844,48,3.691828791311736,50,49256,11.6804107733952,430.4225520565429,25,81.01690382469707,29.997220774096203,30.431920716175934,0.04167884915555063,1.8461538461538463,965.8039215686274,2.613682833539753
0,89.19622036245602,0.8462183435482733,0.9553597328588316,27,1.0,19,41309,27.315962036994517,297.75477553836055,8,65.14685667404369,40.86944128252724,84.11393147959771,0.042310917177413664,3.0,2065.45,1.5559523766855343
0,97.94945868364198,1.509492027400971,2.5112885847983613,15,3.015568274812604,37,17225,20.95192243125321,430.6661911185567,22,73.57992557831139,37.10799042932613,57.91415825876193,0.039723474405288714,0.6521739130434783,453.2894736842105,1.9308267045666023
0,100.0,2.0237058111826807,1.0278625777354398,58,1.021131839859904,14,61896,45.53287498086021,291.19860883077627,28,56.33613781780606,40.71282489148301,91.1157880067006,0.13491372074551206,2.0,4126.4,1.3505711484265566
0,93.35040487093028,2.79973508348902,1.753373629667691,59,1.7949108336362456,23,51726,90.84375478722647,318.1393884905579,27,72.87253964011352,36.10075134550908,74.57091053809908,0.11665562847870915,2.107142857142857,2155.25,1.964179618937407
0,93.46533119967722,1.5490139575445483,1.8655404217590836,65,2.497028989093372,40,81682,10.448031675395807,357.3778590612153,24,73.30513979329281,31.77586582771251,63.51402774410916,0.03778082823279386,2.6,1992.2439024390244,2.236558453669046
0,83.04251274119152,0.9714755821439346,1.718028251527123,56,1.732211435738346,22,83065,72.02679239473956,295.8118856895763,21,76.57159811397185,31.346227374599724,70.62261574209707,0.04223806878886672,2.5454545454545454,3611.521739130435,2.3672497329348725
1,87.90602540806088,1.2209107078639516,3.497980594041908,26,5.2181609054442255,47,29902,68.72830044131277,500.0,22,85.93261424788108,24.710716992032346,23.62036437743143,0.02543563974716566,1.1304347826086956,622.9583333333334,3.34228774228705
1,94.42961029665707,1.6698251814972978,3.137178238048315,7,3.864058053614179,48,4763,9.575419866335766,433.9844510992503,22,78.33054381504124,33.48103710167853,40.85496375136657,0.03407806492851628,0.30434782608695654,97.20408163265306,2.271699183062801
1,92.03560167298542,2.93144053655248,3.1722609068587264,69,4.367439043163061,50,97023,92.25724049058,488.95257810036406,10,77.54624542581598,31.851168947724243,30.84158759937436,0.05747922620691137,6.2727272727272725,1902.4117647058824,2.3605323009727472
0,92.56413300003426,1.9221616592167128,1.9369895687597531,62,2.8597134916518168,11,47328,56.84722021568196,333.87824606378905,7,76.73971749621447,33.272702061329085,51.31717114317394,0.1601801382680594,7.75,3944.0,2.2390915475206197
0,81.46219940573252,0.5487348669180605,2.269267333735735,47,3.030467406804004,2,48424,36.372552113568425,391.02933860189216,10,77.88838170869691,34.10388828199548,49.81440927179288,0.18291162230602018,4.2727272727272725,16141.333333333334,2.218796421724179
1,79.36511634180222,2.5451178558815832,3.2208978363727,65,4.580727042398516,10,74682,75.65385834953067,427.80522145653526,15,89.55037931225647,23.62234269599921,32.91369749587354,0.23137435053468938,4.0625,6789.272727272727,3.6369560938166603
0,99.78224297433631,0.6261968720234498,2.2685461040083887,57,3.4337323940280187,43,93565,25.736545840163405,452.6626090611457,29,81.72473928002047,27.94025793867691,41.554626775142864,0.01423174709144204,1.9,2126.4772727272725,2.823911917205143
0,89.2572017396044,0.2123639769908632,2.8803957174036703,37,3.612241801447776,5,59552,69.35098370463204,384.714732163433,26,75.86011915736228,33.19265486951838,44.34583412366361,0.03539399616514387,1.3703703703703705,9925.333333333334,2.2186086294512646
0,81.66198339190375,0.3906088669192723,1.891786693759536,29,2.0888204148564014,59,12164,3.971120757224722,310.3555597350931,24,63.57978763466521,37.43399279515373,75.20674042394424,0.006510147781987872,1.16,202.73333333333332,1.6542592380014756
0,89.38829127167703,2.379753126193325,1.4352757523121105,54,2.0841881958244755,30,36237,83.9408037609272,381.8949583335419,15,75.41955673559082,32.35653521433868,61.56658507486848,0.07676622987720404,3.375,1168.9354838709678,2.261012909493396
1,82.8305608644017,2.715497457755559,2.565261138608539,51,3.261039982586907,21,90063,44.81708470213185,438.7412569838567,7,74.07098966317946,36.87025583328898,53.33068904159076,0.12343170262525267,6.375,4093.7727272727275,1.9559146890702823
0,84.24368874932031,0.8777894353674431,2.3002142232159635,62,3.3729693372095744,49,29873,63.66929143579417,439.5096715417789,16,74.89351588826322,29.42052915101362,52.14135734662456,0.017555788707348863,3.6470588235294117,597.46,2.4619399457674374
0,86.28172132458344,1.5445183352392502,1.64895359571667,70,2.0029088757346547,33,36897,22.123781980668365,305.55364724658625,20,68.49678069693476,33.23214468208355,68.49990793079957,0.04542700985997795,3.3333333333333335,1085.2058823529412,2.000949146863844
0,82.82469628173467,1.831946745964472,2.391215070440213,17,3.3584569662278545,25,86645,67.7073712658448,386.9586999751801,17,86.49926479741137,25.580878060116707,52.73382143923999,0.07045949022940277,0.9444444444444444,3332.5,3.2541914003660866
0,73.02076147785166,1.3142022066086647,1.4971373991739036,46,1.7783303977567857,46,39209,77.22402758932766,294.88763229046333,3,71.23147956437822,35.90773968383557,72.38485645945022,0.0279617490767801,11.5,834.2340425531914,1.9299875899898407
0,93.79813588776908,0.2894396540880021,2.176261594910602,19,3.013830199723697,47,61620,47.321318688439874,367.5259878048399,9,79.0777791596153,30.71635260086312,58.76893105433957,0.006029992793500044,1.9,1283.75,2.493280994658361
0,87.0763347147531,0.2642929421675944,1.6563840370698584,10,1.5625127044928289,7,19750,61.77269240617943,366.4263165635909,12,75.14249519519461,34.76279815521696,71.22189223457063,0.0330366177709493,0.7692307692307693,2468.75,2.101135791138677
1,94.75336560428542,1.3770131557745706,3.248411608180311,46,4.327990588183952,40,21672,45.63259238223986,396.25310900419606,28,83.13919155343154,27.9442994043506,44.52538964113913,0.03358568672620904,1.5862068965517242,528.5853658536586,2.872385694743572
0,90.1857477330277,2.413816188322602,2.20040739742086,39,2.688777881365221,28,12055,89.40913692578455,369.772443199579,29,70.81095115700604,35.42377083676318,66.85458471186612,0.08323504097664146,1.3,415.6896551724138,1.94408622529371
0,80.894235790273,0.3454262344153403,1.7582209548653656,10,2.3064314904819714,16,87910,49.78691805143192,359.34441252607246,25,64.92811538049247,39.5317202013896,54.25494456859964,0.0203191902597259,0.38461538461538464,5171.176470588235,1.6019087040442577
0,89.85321860233752,0.6964595701126963,1.709870274517944,22,1.8542617169479485,45,79117,84.18087090288189,358.4202841150268,4,67.06236200551413,37.08027428331052,78.04819884561837,0.015140425437232529,4.4,1719.9347826086957,1.761078754490632
