acceso_a_internet,computadores_por_estudiante,dispositivos_promedio_hogar,docentes_por_institucion,estrato_promedio,num_instituciones,poblacion_total,porcentaje_rural,salones_por_institucion,tasa_pobreza,idx_tic,idx_infra_educ,idx_socio,edu_recursos_total,edu_recursos_mean
1,1.8911451545303053,2.893141749849521,52,3.986691219994501,48,34671,28.562659968357707,18,39.681067105121286,0.735170445569841,0.6741343465481396,0.49775683912742974,119.8911451545303,29.972786288632577
0,0.2513891358354306,2.7453652423658976,23,3.912749779913846,37,42279,27.09092232468712,28,40.59704048055923,0.20120931012158358,0.6084904533180396,0.4950128588123224,88.25138913583544,22.06284728395886
0,2.189674767727076,1.4361653369543543,35,2.168952151688901,14,69328,85.5408162104288,23,67.88348565088656,0.3168653446234448,0.4662580352235525,0.45915943315577534,74.18967476772707,18.547418691931767
1,2.2344606688081856,3.199157988883924,64,4.355495532875008,48,99223,3.188479520859211,20,27.922792985161728,0.7996986318356271,0.7538294262432194,0.47494350543203634,134.2344606688082,33.55861516720205
1,1.0990243339663897,3.4540809094590763,48,5.0430422434703175,14,12911,7.60999889807743,10,27.65583858634203,0.6900264439232854,0.3581499271154443,0.5423429169541673,73.09902433396638,18.274756083491596
1,2.381122070358495,2.54972137465248,27,3.60763175934814,7,57509,27.39148706299037,9,40.95868688933754,0.7633860329121002,0.21050493464286568,0.4663370435266396,45.381122070358494,11.345280517589623
1,1.9928371076709648,3.64155004908244,31,4.487279627272901,51,15922,19.98729746494437,22,30.921554623097595,0.8081406723298769,0.6480631825459411,0.50334586446086,105.99283710767097,26.49820927691774
1,1.5617471117164177,2.947891417157196,5,3.873155604508378,36,42968,23.18596138828484,23,42.06857113842631,0.7017812815453558,0.4575596816976127,0.49852402788682487,65.56174711171641,16.390436777929104
0,1.420290407044266,2.00102079026405,26,2.770284406554885,18,32871,79.79431892533,12,54.63498836414274,0.2746560875347969,0.30768035940449734,0.4520334099337374,57.42029040704426,14.355072601761066
0,0.4165074641759217,1.8465669228536363,12,2.335418184069533,54,57522,56.31265938920469,14,67.95756373026947,0.14660146176218797,0.47715487370659787,0.4761821119484646,80.41650746417592,20.10412686604398
0,1.640201540018516,1.153995927344577,73,1.3869218463241897,53,71729,0.5770661292967993,14,76.81905000619712,0.23058706792051034,0.7461825220445909,0.42631998856555386,141.6402015400185,35.410050385004624
0,0.5526898604493184,1.8593145149455588,28,2.555237418666251,15,99571,42.932276570419525,29,66.99925763966279,0.1633025484479793,0.5173967070518795,0.4932989592948168,72.55268986044932,18.13817246511233
0,2.002488341713598,1.9678270574619896,37,2.763168541034428,49,51696,40.78849268503589,29,54.1964250679305,0.33887544532240543,0.7533395464429947,0.44909534915023813,117.0024883417136,29.2506220854284
0,1.8246705021137808,2.1879876640593405,16,2.785272606209492,33,80854,11.394526944454352,12,57.38648137260921,0.33645751362634196,0.3488422109111764,0.46750085959138904,62.824670502113776,15.706167625528444
0,0.9425395722642348,2.0421525339289017,8,2.8874185354660526,56,97274,67.61417886014571,4,51.329327013862354,0.22309530534721592,0.3424259803570149,0.4469648215085615,68.94253957226424,17.23563489306606
0,0.8162973310488568,0.8423036749551867,68,1.0,47,96910,70.20971883794911,27,89.91239213386007,0.11033928368296265,0.8558439075680454,0.45409936938930984,142.81629733104887,35.70407433276222
0,1.4805812254053816,2.39119022842403,64,3.7790295379797136,48,27215,72.08932190520977,14,41.759980833473016,0.3135343153612086,0.6769063493201424,0.48754478679831603,127.48058122540539,31.870145306351347
0,1.586214950768133,2.8879449054623616,13,3.8950868360643343,56,28105,72.8470945558592,8,38.78807747063568,0.3663527796653634,0.41623055416158866,0.4840629196444333,78.58621495076814,19.646553737692035
1,2.4139834169298,2.6031167934098565,46,3.371031215986017,22,31674,0.0052826932296801,27,48.48476014042557,0.7715361335524916,0.6130666475494062,0.48088494754513345,97.4139834169298,24.35349585423245
0,0.9814782001871012,1.5173382199118903,57,1.8306545362341955,43,10456,95.3920803846722,26,71.99258977664888,0.18460132361332537,0.7704853394508566,0.4461905474049406,126.9814782001871,31.745369550046775
0,1.269925642342825,2.629342565628464,78,3.366985756551027,41,76873,81.4208767054663,3,51.52178683275709,0.30881405238653503,0.5587138863000932,0.495898613132589,123.26992564234283,30.817481410585707
0,1.095556485616885,1.894313424433081,64,3.0226100238145546,17,69752,90.39816965892852,11,57.35645050313617,0.228583351747231,0.46028389131837405,0.4910821422710571,93.09555648561688,23.27388912140422
1,1.242938731268185,2.226565968550201,18,3.474482696250526,26,62449,1.5643295307434135,27,47.12483911742064,0.606065964918448,0.5099290271704064,0.48432612266577324,72.24293873126818,18.060734682817046
1,1.7445808398716345,3.214703912421273,55,4.551122589466414,15,63146,93.38587957857392,22,31.5376409770426,0.7446484170208736,0.5492747389299114,0.5128578742924899,93.74458083987163,23.436145209967908
0,1.7166662591190578,2.3140588695447155,69,2.8215310055855505,40,70517,80.97885286881046,18,42.1424048202208,0.3343624032048605,0.7047339116304633,0.3937364028048159,128.71666625911905,32.17916656477976
0,1.1478927710637157,2.295582989774135,31,3.1815254967466475,18,63537,83.72191429586987,19,50.01707918351006,0.26745587998664494,0.4199464716706096,0.4697135693960952,69.14789277106371,17.286973192765927
0,1.847062324061305,1.9108462220722988,26,2.135638497574249,8,90318,9.328738472196852,22,75.11884911898251,0.31634011544350776,0.37841422324180946,0.49256016652240886,57.847062324061305,14.461765581015326
0,1.8865295786099807,2.950901132303398,26,3.921676319477568,3,7048,73.87780289185977,8,43.41833120892926,0.4060356821412497,0.17019141157072193,0.5102284877198747,38.88652957860998,9.721632394652495
0,1.628003712059199,3.058718211771046,68,3.7027366716094257,54,73794,95.9916689642091,6,39.09327279249298,0.38513999169986834,0.6268430233947475,0.4663773021694998,129.62800371205918,32.407000928014796
0,1.4118489511563,2.265011007643156,28,3.2165605471382923,55,23677,67.85473414181607,11,49.81400287838286,0.29530060558402504,0.516512533753913,0.47218610772124237,95.4118489511563,23.852962237789075
0,0.3260161845689364,1.5938372358356814,34,1.946869117094359,51,24522,57.05614046246065,22,67.8134633643889,0.11550431580936589,0.6615766960594547,0.4365956443698905,107.32601618456894,26.831504046142236
0,1.669677337831253,1.9290816716786088,44,2.3166966711526875,14,6042,94.5629677748997,28,70.60009414765905,0.2974386696457805,0.5709011398666571,0.48772541500730326,87.66967733783125,21.91741933445781
0,2.166829972411972,1.2956240877588776,27,1.1687413621882663,34,91512,44.2937121734436,10,87.31196211749184,0.3027315306449216,0.37849786125648194,0.45777178427817716,73.16682997241197,18.291707493102994
0,0.7244487197060626,1.4793159157792848,14,2.3048973379234727,33,96820,59.92935663104787,20,61.52150190076781,0.15193660248940563,0.44239730446626996,0.44045577953612913,67.72444871970606,16.931112179926515
1,2.3557219814467043,2.721394852949808,37,3.709367394583413,37,60928,47.63382934943662,14,44.40886939444891,0.7745220273522727,0.4920663368939231,0.494026305485918,90.3557219814467,22.588930495361677
0,1.8006478275791604,2.579832132941442,76,3.39576180425807,49,23240,93.28462213602992,9,43.39468865349987,0.3657790917005181,0.672604965708414,0.4575170089615285,135.80064782757916,33.95016195689479
0,0.7888107795867049,2.2819857486444333,9,3.159687961210036,1,59853,7.608472676550726,10,49.47160403648475,0.22505772919163594,0.10776160776160776,0.46476057735567633,20.788810779586704,5.197202694896676
1,0.5725586900334928,3.5873136623722,31,4.484299090918318,53,90853,50.11197008253482,24,29.786736237236145,0.6404058310728055,0.68519846106053,0.49728662671509816,108.57255869003349,27.143139672508372
0,0.811664208766506,2.4863669626078195,66,3.304529749330124,48,57032,68.69524413854383,12,46.92074247100993,0.24441964112007888,0.6602743326881257,0.4662946812467173,126.8116642087665,31.702916052191625
0,2.3013496841570538,1.7918469137079065,29,2.422845162443839,35,16552,79.1906538422237,24,65.48834525452727,0.35882756434560825,0.5727411761894521,0.4723892160516474,90.30134968415706,22.575337421039265
0,0.826484435834669,2.135848038769037,70,2.300064790733508,10,47576,58.30186474441364,26,72.24475051023546,0.21742369128388803,0.6393887255956222,0.49441172871917666,106.82648443583467,26.706621108958668
0,2.081348783939789,2.114137593323228,24,2.768285033088588,19,53920,90.8917744121454,5,58.174358144781465,0.35992194080249074,0.21467488708868018,0.46980195212070774,50.08134878393979,12.520337195984947
0,1.6828679194456766,2.043188558254387,47,2.549804996699467,11,1171,94.19914468838716,20,56.478196831654905,0.3082981074260724,0.46460917150572323,0.4393429692031347,79.68286791944567,19.920716979861417
1,1.6858521216432127,2.867703860421022,71,3.95298149502279,55,663,6.431922319358352,11,41.7458113041837,0.7094844232212365,0.7102062274476069,0.5048680474088596,138.68585212164322,34.671463030410806
1,2.5725380331199577,2.811719492073299,62,3.42144718273019,35,41924,40.23705395413744,26,49.72566174826228,0.8068457031172414,0.7470308504791263,0.492226285847452,125.57253803311995,31.39313450827999
0,2.636708651907638,2.0014078393201897,45,2.680326892540533,2,54244,2.345902172115444,28,58.85135744932514,0.41454336709402934,0.5064401271297824,0.46444309122476635,77.63670865190764,19.40917716297691
0,1.6570359567858235,1.97615056775876,68,2.7183961965661774,3,70831,32.94166573744429,7,68.51963107471316,0.2998391680239307,0.34656008793939824,0.5173333860481228,79.65703595678582,19.914258989196455
0,0.2893426579747369,2.4868539834459367,50,3.703241728822412,15,11134,53.68682179706021,15,45.67200917209423,0.18440649855343302,0.43700862666379914,0.49982637806576397,80.28934265797474,20.072335664493686
0,0.5674354466517356,2.870857808762497,64,4.010942108052982,59,5298,91.07949305099488,7,42.70497761366554,0.24782130242198752,0.6503811503811504,0.5155335519374841,130.56743544665173,32.64185886166293
0,2.8511356190902486,1.2117767081017017,19,1.156598348189707,52,22920,84.65543224654029,24,71.43997527579117,0.37454311391515077,0.6253972805696943,0.37597944543143996,97.85113561909026,24.462783904772564
0,0.4905942978294169,2.1463933927112624,31,2.8287874962178883,41,29800,12.749972667198572,24,52.75373075861063,0.1796687375182584,0.6162329438191507,0.44833305285566283,96.49059429782942,24.122648574457354
1,2.5225201428761284,2.2662774292784382,62,3.0914914264010065,47,90381,9.303037474089573,4,56.19717392905605,0.7564351350155908,0.5339450856692236,0.49208493042292656,115.52252014287613,28.880630035719033
0,1.6671797359853504,2.483313222854981,28,3.5481383805825635,28,11249,58.92673387566671,9,48.197001468419984,0.34253102768718824,0.33569909431978395,0.4971347864675405,66.66717973598534,16.666794933996336
0,0.4306357024855641,2.670632888828879,39,3.112992434317975,2,25621,53.211797245878266,5,51.41264385717348,0.21569891968001817,0.18454130523096043,0.46994518980138705,46.43063570248557,11.607658925621392
1,2.766560747989641,2.330685502521261,27,3.40719991580648,30,37987,26.637764143002386,26,51.15982665798844,0.7897669034929246,0.5606375606375607,0.49808244937717333,85.76656074798964,21.44164018699741
0,2.7915044467281933,1.7646445982583217,12,2.7630408600558543,38,94447,89.94530845538353,11,63.19088806034786,0.41295498408332376,0.3467393122565537,0.49474518038830206,63.7915044467282,15.94787611168205
0,1.884548371687896,1.809776588708671,20,2.194139044746575,5,33861,92.73664094615536,5,64.72378222458492,0.3123746032816946,0.11619709895571965,0.44563711237598425,31.884548371687895,7.971137092921974
1,1.2276941289477892,3.1355520920020497,74,3.784195099985567,6,21723,40.261143834016266,24,40.12206692075138,0.6787394459735564,0.6087772122254881,0.4797460709469299,105.22769412894779,26.306923532236947
1,1.8617464536458983,2.921256144176188,65,3.815905988984484,5,73430,89.03025571135203,26,41.48149054235449,0.7340923383775334,0.5881305708891916,0.48981860757231466,97.86174645364589,24.465436613411473
1,1.9205043927019847,2.7877194701754417,62,3.651833732169053,54,14556,38.39488942629726,8,47.71317996886255,0.729914180404667,0.6254570220087462,0.5050480830154996,125.92050439270199,31.480126098175496
1,1.9042009537591773,2.978347564602402,33,3.82979081410692,12,28880,73.68168318297002,12,39.69016160635677,0.7436480174811425,0.3047291323153392,0.48211296900670586,58.90420095375918,14.726050238439795
0,2.2268840829816585,1.5917936414350058,67,2.028272439744866,4,26535,47.59422175477241,5,73.84050511444514,0.33388599634233596,0.3221616842306498,0.4753337335933833,78.22688408298166,19.556721020745414
0,0.2947189108798256,1.832628291307714,30,2.4925648871633026,24,31120,12.258315650718298,22,60.20146369939726,0.13145776209567595,0.4883862642483332,0.452521036488737,76.29471891087982,19.073679727719956
0,0.3973370422583687,2.968664286556624,13,4.119866629935746,25,20377,92.79342012370216,11,35.40418322061538,0.23627275619718005,0.2765311730828972,0.4893617291951909,49.39733704225837,12.349334260564593
0,0.9200577692655124,2.7004535943157126,23,3.35623312286764,26,55816,45.40965933775366,14,61.38874994130897,0.27441104476465034,0.3657848830262624,0.5449154101204886,63.92005776926551,15.980014442316378
0,1.1141073750946635,2.208590894413468,75,3.056167256467118,55,64541,73.44870403224036,14,47.984570556177616,0.25644870091155997,0.7666857839271631,0.4468592163825956,145.11410737509465,36.27852684377366
0,1.950288377116407,1.989545312470625,29,2.74810724916757,46,53852,36.71738144312921,18,62.68698145557352,0.33465209741716495,0.5590364900709728,0.4906936137216718,94.95028837711641,23.737572094279102
0,0.5984376631317435,3.0172284130065576,28,4.267898795170886,46,31411,1.888087857623466,13,26.94931972125909,0.2633702992756255,0.4904294214639042,0.46124175566983994,87.59843766313175,21.899609415782937
0,1.6689848455653935,1.4357731622523804,43,1.2295660974637754,43,33284,10.05303586918359,14,84.84739703058895,0.2569678087412635,0.5535761225416398,0.4513422881422339,101.66898484556539,25.417246211391348
0,0.6374846269124977,2.5546565466938693,51,3.2940729628189445,33,3691,49.62194794899244,19,64.04787892678829,0.2299850766374741,0.5962434583124239,0.5521991151716554,103.6374846269125,25.909371156728124
0,1.1309102757441427,2.2856086098144006,65,2.933388643994495,21,33660,68.99643571263624,6,61.28438164606288,0.2646866620083226,0.42367433746744093,0.5021011109620962,93.13091027574414,23.282727568936036
0,2.8129472295130404,1.330149300304525,33,1.7474838077923276,23,91036,33.473532657927905,12,80.47808782959783,0.37984461170000333,0.3679475231199369,0.480952188441082,70.81294722951304,17.70323680737826
1,2.69752822069524,3.1467757984954567,24,4.616641178988895,37,65141,69.54884591776504,19,30.269970382873137,0.8486500618987988,0.4976103424379286,0.5129740922864853,82.69752822069523,20.67438205517381
0,2.864001398776259,0.8780687144037143,9,1.0,37,50223,69.8635589431956,10,89.71134219337256,0.34869890458653746,0.31465815948574566,0.45307869001281664,58.86400139877626,14.716000349694065
0,1.815116436273744,2.098795047356621,40,3.1212547500986942,12,4131,70.39359073278308,9,54.42446836233,0.32805611505894133,0.29779912538533226,0.4860616878206031,62.81511643627374,15.703779109068435
0,1.5537706180044644,2.4096768358353207,66,3.5284618918237096,37,6672,49.25218540205084,25,57.2028896353897,0.3234627907432639,0.7637226085501948,0.5408877396308359,129.55377061800448,32.38844265450112
0,2.56185299676059,1.872092943883456,54,2.024939274579588,21,42580,91.4886150121504,20,64.09273431856695,0.3953488885772591,0.5536119674050708,0.4255134657551566,97.56185299676059,24.390463249190148
0,0.331028145200799,2.535957589837165,24,3.277260294366163,13,89597,48.91965179806156,28,56.77851714681139,0.19321973340637508,0.47506392333978537,0.5136131487721315,65.3310281452008,16.3327570363002
0,2.9375033946153697,2.1568711105502643,15,2.775517845536572,43,90853,45.026519349663815,24,60.5057459932443,0.461855785856625,0.5556551246206419,0.48236109608579764,84.93750339461536,21.23437584865384
1,1.4408798271701286,2.698931382725825,24,3.988049314613342,53,20781,19.9380819010627,26,35.615227924611546,0.6675003594390739,0.6793079551700242,0.47725141790990344,104.44087982717014,26.110219956792534
1,2.0597804125147534,4.025392409781802,10,6.0,33,29171,30.76550873563365,26,8.627701298044743,0.8472657082115536,0.5013023633713288,0.5414376826483513,71.05978041251475,17.76494510312869
1,2.212562756229616,2.5578891336466514,49,3.338593749789215,44,51931,4.233449251830335,23,41.9163412975572,0.7446749785368231,0.7017348913900637,0.4442950102584544,118.21256275622962,29.553140689057404
0,1.9236355570763788,2.4939573520531124,30,3.604047659378556,6,91400,63.35352936161702,10,29.61512770922071,0.37288811596449234,0.2310918345401104,0.408390270742302,47.92363555707638,11.980908889269095
0,2.685422962037184,1.6580741719750074,27,2.024844053796944,59,93461,24.853574392709287,4,63.62956867150869,0.3920326472755639,0.4452529452529453,0.42315256957199965,92.68542296203718,23.171355740509295
0,0.9356677368264366,2.4154949436733584,9,3.214799014979304,43,29102,30.41552544854651,16,49.83780168606248,0.25287385512727273,0.42606399502951225,0.47213077499464495,68.93566773682645,17.23391693420661
0,1.6436937039734394,2.3736234800645657,29,2.626988348516858,12,89289,77.08145216643211,18,61.001112128074695,0.3308495563141946,0.36363419122039814,0.4700229941694487,60.64369370397344,15.16092342599336
1,1.3478854561740718,2.9580324553456863,8,3.778810768527889,38,51899,32.72211831614539,22,36.76892214368898,0.6780232373081931,0.4697469352641767,0.4621845752126099,69.34788545617407,17.336971364043517
0,2.1419735907011748,1.8195858997893408,14,1.5739606706829423,56,23972,24.219589201314218,12,74.80757499814966,0.3427747929567578,0.4720171099481445,0.43481212434750194,84.14197359070117,21.035493397675292
0,1.2458340006394517,1.5381875874850373,38,1.9264889531033755,30,49730,16.905774913370575,20,72.28473061393328,0.21670228555495263,0.5332640332640333,0.45725711376687517,89.24583400063946,22.311458500159866
1,2.6892946886361004,3.1192073291247344,62,4.180019312695972,37,74116,77.48584021819559,7,34.41768206454769,0.8454461674324177,0.514935359762946,0.4903687821867748,108.6892946886361,27.172323672159024
0,1.5222473935367646,2.483619492275794,12,3.2099881940804966,18,7599,12.970625799002688,18,46.44588927601209,0.32589275851647675,0.3215403732645112,0.4544298169106951,49.522247393536766,12.380561848384191
1,1.654423510016375,3.3111479214483226,56,4.323824612720909,16,25931,45.37537602503535,13,31.4858996931444,0.7421794013219434,0.44414175448658205,0.4898653992888135,86.65442351001637,21.663605877504093
0,1.5308404767544417,2.8522016692937715,32,3.3637446441602687,45,56992,50.69301160771944,21,56.22674352609989,0.35705960105597284,0.6052644156092432,0.5194603695169713,99.53084047675443,24.88271011918861
0,1.90564497083491,2.393232621752258,13,3.509779130693784,7,97222,68.73899126857145,8,38.71978149736593,0.3625725136169369,0.1346213587592898,0.4451854278338234,29.90564497083491,7.4764112427087275
0,1.5801643949186055,1.998429695292065,38,2.6904966172402047,46,48184,63.32834823329955,9,65.41431334567123,0.29282516906266315,0.484192415226898,0.4987785203726715,94.5801643949186,23.64504109872965
1,2.818512486089825,1.8617777793487025,63,2.8063726403763534,1,30611,81.07206729451748,24,64.73117401733843,0.7573466160731993,0.5304920304920305,0.5068979981894077,90.81851248608983,22.704628121522457
1,0.4802549831885161,3.033213529858018,21,3.9644174581203497,53,64436,4.475143392623815,13,38.752506236276965,0.5844246164850043,0.49912777498984395,0.49081539574680944,87.48025498318852,21.87006374579713
0,0.1389393117154102,2.043646184898334,37,2.85676445808644,28,23114,29.64407247793972,20,59.449252557536894,0.13082504962435546,0.5172652758859656,0.4851222090670956,85.1389393117154,21.28473482792885
1,1.61318035954882,2.853302044764196,60,4.183535444768603,53,92760,28.013411877537976,20,33.34239259298064,0.6999499171579178,0.7645470404091094,0.485261424430269,134.61318035954883,33.65329508988721
0,2.317429360512356,2.3364059735009417,65,2.8901463621949004,44,42491,14.601690559210825,22,57.98637311621536,0.4052638461190095,0.7609864506416231,0.4810337328873808,133.31742936051234,33.329357340128084
0,1.9797677595022387,1.2998442055246973,41,1.820360565655316,3,70976,28.91782538564432,25,83.8267982018587,0.2815699114127275,0.45570769708700737,0.5052404144714033,70.97976775950224,17.74494193987556
0,2.891929039238014,1.2853516445258062,17,1.7292435450783026,50,61420,30.976531414290346,10,80.41709990625948,0.38525745483824164,0.4254068391999426,0.4788185420055767,79.89192903923802,19.972982259809505
0,0.6286033307344979,2.088421404649897,33,2.828263991104932,43,94794,52.18844619274783,23,55.05842919692627,0.19078944236962572,0.6239156928812101,0.4599810697223474,99.6286033307345,24.907150832683627
1,2.11254944462158,2.854752208410456,44,3.9157398191575448,52,64030,66.3704478926256,12,34.66779223953175,0.7574827528816983,0.5841637393361531,0.4652105785331214,110.11254944462158,27.528137361155395
0,2.466016769456175,1.832329626477072,59,2.3349080519182133,39,36724,38.110051361181405,19,63.50801350762575,0.38107453244382256,0.6667622529691495,0.4535418647553924,119.46601676945617,29.866504192364044
1,2.7449854803448765,2.773181559450882,18,3.7317864863922185,10,8288,71.94702313133811,11,45.38967367251687,0.8235171318882993,0.2128467990536956,0.5012475083516057,41.74498548034488,10.43624637008622
0,1.632799236590444,2.5834027597926075,12,3.1007352463175177,51,28582,33.616533857958,15,57.0970309363281,0.34677334630721485,0.47273400721676584,0.49757765740830606,79.63279923659044,19.90819980914761
0,1.1530084677158643,2.77678067203876,36,3.6062097760176015,45,90070,29.028367731476035,10,45.36077643566962,0.3074436777176827,0.48225679260162013,0.4885431333976141,92.15300846771586,23.038252116928966
0,2.8705475751341862,2.000138268142696,15,2.7103128272464487,14,77316,54.11880558570243,19,68.27548918679963,0.44132464350028533,0.32488589385141114,0.5152856028903654,50.87054757513418,12.717636893783546
1,2.3952662562871474,2.286921192897633,73,3.183009950373988,15,84088,2.3716360305790607,18,52.417835977571855,0.7434946144559191,0.5790737687289411,0.48205004596009743,108.39526625628714,27.098816564071786
1,1.4654474109975375,2.9689189489552623,54,3.938743175056572,6,17031,7.978912363400036,27,38.5419966187506,0.6924310873626984,0.5571486605969365,0.4871792636912953,88.46544741099754,22.116361852749385
0,1.988381570887816,2.244656801007472,41,2.982828561411791,39,88840,41.79695435865271,18,57.88027995173132,0.3599198816350075,0.5728606590675557,0.48976334481588574,99.98838157088781,24.997095392721953
0,0.907872953761796,2.1988739436951974,49,2.4751452200656723,45,94939,94.29127113917563,23,66.37309621678568,0.23194164717096455,0.7074820178268454,0.4821108772618253,117.9078729537618,29.47696823844045
0,1.8830414344021853,1.206711844135897,73,1.1822546125014777,16,45357,72.15117798434237,10,78.45199048735037,0.2628234533180988,0.4822567926016202,0.4141432883890225,100.88304143440219,25.220760358600547
1,1.6660861429920877,2.34795690483697,70,3.5415324964554458,47,10642,8.812656950055775,28,42.18395716580549,0.6646558871424456,0.8776734293975674,0.46594750257440887,146.66608614299207,36.66652153574802
0,0.2137534396372635,1.8681215951758043,30,2.2283454061280548,18,48855,84.63180127808737,12,58.36504216830576,0.12505502674492164,0.32569837742251534,0.41677604367906534,60.21375343963726,15.053438359909315
0,2.610668713890372,1.969310090005872,34,2.479450882946584,35,10366,73.2300770608181,14,61.3635092477225,0.40892136226472714,0.46705857050684635,0.45710904555132215,85.61066871389036,21.40266717847259
0,1.5215575221721291,1.7007491191795283,42,1.92914270444837,48,70567,61.09465257026532,20,77.14665062507989,0.26171337714746506,0.6547303271441202,0.4822052193389167,111.52155752217213,27.880389380543033
0,1.491236065501658,1.9024891021161647,31,2.769915238388644,25,64527,82.02929606091773,25,61.7818556123456,0.2747453389307859,0.5370994336511578,0.4882793191109304,82.49123606550165,20.622809016375413
1,0.9219466010298686,3.2878428254695327,55,5.097543915047066,33,58406,40.41098477429571,11,29.15617375275365,0.6560559519440078,0.5116973737663393,0.5554099038854297,99.92194660102987,24.98048665025747
0,0.6695240422735143,2.822616779359429,19,3.3520391100076177,56,28638,22.15010508538528,25,46.44756259001386,0.25560887095198687,0.6612062991373336,0.4686434034927012,100.66952404227351,25.167381010568377
0,0.944978286580278,1.7564964242156833,66,2.355861842146484,33,93101,51.20233891087593,27,63.84514727755111,0.19998666686056343,0.766375128444094,0.45734878612062374,126.94497828658028,31.73624457164507
0,1.98494345448174,1.953084089578636,34,2.5436966075037644,19,30456,54.88417555934738,6,52.31586485898429,0.33565112361866034,0.27254044495423807,0.4176010302577616,60.98494345448174,15.246235863620434
0,0.3831827704990368,1.048763048635043,36,1.5612702500536302,38,76795,53.83263720099121,7,81.62028802015315,0.07744721891247162,0.4035653690826105,0.468129492321125,81.38318277049905,20.345795692624762
0,1.0653066842600318,1.6332113561659174,54,1.8693880760494213,11,5939,56.50737914801053,25,78.67288664062666,0.20372684978807634,0.5602432671398189,0.4839780682913677,91.06530668426004,22.76632667106501
0,2.9383468792929945,1.1805156368199596,11,1.710483280699092,56,47741,94.87049182391809,18,69.00989301051607,0.3820104759174588,0.5354266733577079,0.41903102952769833,87.938346879293,21.98458671982325
0,0.8874328694798588,2.444070325208942,43,3.270332083161333,39,43033,90.22456230962314,3,59.07376587722153,0.24966783703053474,0.38956197576887225,0.5245727212677384,85.88743286947985,21.471858217369963
1,2.903299544087594,2.606571721448997,65,3.446711899270916,3,28770,87.57170365589394,20,47.12687535491972,0.8280772944092013,0.4997132410925514,0.4815593804273306,90.90329954408759,22.725824886021897
0,0.4039512263574184,2.2380904577842182,20,3.077598469841078,38,79315,80.14168109086272,20,48.41964221443797,0.1772150960975629,0.4981599636772051,0.4512110857942575,78.40395122635742,19.600987806589355
1,2.4025569359539927,2.6440358240265907,79,3.369840690753046,1,39779,94.34281072652854,28,47.87268538447523,0.7735727726812761,0.6538461538461539,0.4776585472715422,110.402556935954,27.6006392339885
0,1.3752406986020764,1.8504128270757816,41,2.233796909654631,40,24388,9.849464167940326,27,69.63516210640076,0.25714505695227885,0.6939924008889525,0.47453672447916107,109.37524069860208,27.34381017465052
0,0.6649691216522396,1.6800986899379482,57,1.851723165605423,25,18130,26.51232614457395,21,71.95486830999607,0.16153778269238744,0.6029344994862237,0.44810590805675926,103.66496912165223,25.91624228041306
0,2.383525222825132,1.559776261343767,27,1.845383175645635,57,61563,49.50559456545849,11,69.42907399044257,0.34927401369838723,0.5235022821229718,0.43464909416722336,97.38352522282513,24.345881305706282
0,0.1202442950367588,1.582018510049251,63,1.801073928536303,32,35644,84.65344931234053,3,75.94551471298153,0.09087835117718844,0.4394221808014911,0.4633004804358817,98.12024429503676,24.53006107375919
0,1.106706599947557,2.9361864314949884,32,3.3586747060511435,46,52661,50.51657115227325,29,53.04224795508163,0.3151720667188913,0.7135756446101272,0.5027865022118867,108.10670659994756,27.02667664998689
1,1.85408626329082,3.46757910340219,73,5.013698349534852,36,97218,74.80347393415887,5,23.924920693984628,0.7779435949591869,0.5330967572346882,0.5204676070167752,115.85408626329082,28.963521565822706
0,0.7698137129253717,1.4698107071147928,55,1.9527259599089608,4,91574,13.89599052489162,28,68.92531940544428,0.15637409434889357,0.5629794250483906,0.4428259387814648,87.76981371292537,21.942453428231342
0,1.0643468470585324,2.0458548794237115,72,2.658054188168748,55,77860,25.24138129765602,4,57.40111172172301,0.23740302818652181,0.6249671422085216,0.45485329234603944,132.06434684705852,33.01608671176463
0,0.365214756098988,2.605421728960922,77,3.2028933792661256,23,51479,73.17760950376724,4,54.34944214013919,0.20283788290313512,0.46358161875403253,0.49384466170300645,104.365214756099,26.09130368902475
1,2.574315751110815,1.933317624774011,15,2.7209919784919694,16,98161,16.473400888772403,19,51.1639618478608,0.7351280759771072,0.33638014672497435,0.429482648952213,52.57431575111082,13.143578937777704
0,1.324282400167964,2.073987483647726,39,3.3329502004901226,11,7479,35.13559346549268,8,46.192568960765605,0.2695921185676003,0.2747269816235334,0.465439974786403,59.32428240016797,14.831070600041992
0,0.5213558966644783,1.4472765793985902,15,2.4246091206628537,22,26689,26.48662578135714,7,62.8206608947457,0.1259630304757495,0.21701675149951014,0.45902245735969927,44.521355896664474,11.130338974166119
0,0.6773726330803538,1.898877296855592,75,2.3196654888209345,39,43100,34.98616942224785,23,61.26386898256956,0.18087706685516136,0.7901163763232728,0.440624657873081,137.67737263308035,34.41934315827009
0,0.8979840084258796,2.07917380702486,21,2.8176596367163804,33,60060,70.83240490779703,13,59.00498624353509,0.22100384373440796,0.38418524625421174,0.47895629992885425,67.89798400842588,16.97449600210647
0,0.7654527788045653,2.6945175180462937,59,3.326561430338129,41,78540,36.7847181142801,11,50.9184492189855,0.2561495671712339,0.5756924032786103,0.48879318900806346,111.76545277880456,27.94136319470114
